,0
84801,35.97
84802,35.0712
84803,37.0533
84804,164.25
84805,40.0428
84806,37.7846
84807,37.5009
84808,40.2585
84809,38.1874
84810,36.0794
84811,39.427
84812,32.0061
84813,26.3642
84814,21.8735
84815,17.3821
84816,26.8947
84817,27.8433
84818,19.6784
84819,21.9955
84820,22.1577
84821,23.4035
84822,29.8381
84823,30.015
84824,30.6294
84825,28.5624
84826,28.5998
84827,31.1823
84828,38.4833
84829,34.535
84830,32.4539
84831,35.19
84832,41.2738
84833,37.021
84834,35.6874
84835,34.9059
84836,27.261999999999997
84837,29.096
84838,22.0216
84839,21.7653
84840,20.5901
84841,21.6448
84842,19.3632
84843,19.9861
84844,20.3611
84845,21.3609
84846,23.5223
84847,22.8186
84848,25.5722
84849,28.4514
84850,31.461
84851,33.0453
84852,38.8874
84853,34.1991
84854,33.8281
84855,30.24
84856,29.4784
84857,29.0681
84858,27.0538
84859,30.2991
84860,27.3003
84861,22.1853
84862,19.6202
84863,18.8715
84864,18.6789
84865,17.5601
84866,18.7859
84867,20.3615
84868,18.0748
84869,19.7953
84870,21.1477
84871,21.0448
84872,20.3891
84873,20.4783
84874,21.2637
84875,24.6057
84876,41.2897
84877,34.3677
84878,31.6278
84879,30.8729
84880,42.8119
84881,31.2171
84882,25.6021
84883,19.0101
84884,27.5953
84885,19.5563
84886,16.500999999999998
84887,11.4094
84888,30.0964
84889,27.2368
84890,21.4406
84891,20.292
84892,19.2273
84893,23.052
84894,18.8063
84895,20.2806
84896,19.0931
84897,19.4826
84898,21.9766
84899,32.5145
84900,34.4842
84901,24.1422
84902,27.4129
84903,27.8839
84904,30.0886
84905,28.5294
84906,26.4849
84907,21.0869
84908,27.1303
84909,28.4276
84910,28.7215
84911,34.9415
84912,29.9712
84913,31.4098
84914,35.2706
84915,27.88
84916,20.6797
84917,14.220999999999998
84918,15.6334
84919,6.3923
84920,22.9127
84921,18.3402
84922,18.5709
84923,14.1538
84924,20.8934
84925,19.7183
84926,21.7036
84927,28.6018
84928,41.2889
84929,28.5631
84930,28.8527
84931,21.1737
84932,13.6254
84933,16.1444
84934,10.1396
84935,0.3622
84936,7.8763
84937,5.742000000000001
84938,0.0685
84939,3.5979
84940,9.7804
84941,11.47
84942,13.5845
84943,12.5034
84944,13.7564
84945,19.8496
84946,20.5977
84947,37.7133
84948,28.5862
84949,177.6415
84950,107.1735
84951,80.0147
84952,93.8386
84953,66.3219
84954,22.3945
84955,31.0233
84956,20.6406
84957,18.9973
84958,8.5851
84959,13.4166
84960,12.235
84961,16.6958
84962,18.6479
84963,22.5193
84964,18.869
84965,18.2226
84966,21.938000000000002
84967,19.6512
84968,21.8647
84969,29.5852
84970,27.7969
84971,26.3959
84972,28.436999999999998
84973,36.9722
84974,36.1612
84975,35.2078
84976,45.1418
84977,44.5583
84978,32.9701
84979,29.965999999999998
84980,25.2996
84981,24.8924
84982,30.6768
84983,17.9213
84984,18.4348
84985,18.4299
84986,18.1899
84987,18.0307
84988,18.5372
84989,19.5141
84990,21.8219
84991,22.0432
84992,25.2774
84993,31.1088
84994,29.6807
84995,28.1926
84996,28.8248
84997,38.9454
84998,34.6502
84999,48.2485
85000,94.8261
85001,29.5855
85002,52.8483
85003,39.1676
85004,39.5501
85005,47.4691
85006,40.0357
85007,25.2212
85008,26.0764
85009,23.736
85010,25.0581
85011,23.6078
85012,22.6167
85013,23.4806
85014,28.4595
85015,24.3882
85016,23.7746
85017,48.8747
85018,120.7364
85019,50.3026
85020,231.8384
85021,142.4278
85022,85.9454
85023,37.146
85024,31.8044
85025,24.5346
85026,24.8919
85027,27.5742
85028,22.8806
85029,16.0765
85030,20.177
85031,19.42
85032,22.7665
85033,18.4313
85034,18.7974
85035,19.1851
85036,18.7607
85037,19.4413
85038,20.5455
85039,20.2816
85040,23.5226
85041,22.9054
85042,26.1939
85043,26.3241
85044,24.6076
85045,26.8429
85046,28.3382
85047,31.8263
85048,34.4648
85049,26.6045
85050,27.2294
85051,25.5273
85052,25.7481
85053,24.2518
85054,23.2165
85055,22.9468
85056,19.8321
85057,20.2053
85058,19.7884
85059,19.6545
85060,19.2962
85061,19.8392
85062,20.3179
85063,20.4737
85064,21.5845
85065,22.2651
85066,27.8185
85067,151.7118
85068,89.5521
85069,37.6424
85070,33.4191
85071,35.8611
85072,35.6381
85073,26.4723
85074,23.7312
85075,22.853
85076,25.1385
85077,31.5059
85078,18.0809
85079,29.5759
85080,19.3737
85081,27.4251
85082,27.6785
85083,17.3104
85084,27.5888
85085,20.1359
85086,19.03
85087,19.3871
85088,20.6369
85089,23.4145
85090,21.0967
85091,23.011
85092,28.5527
85093,206.3462
85094,36.2989
85095,36.8786
85096,39.674
85097,41.0869
85098,30.8238
85099,31.1952
85100,34.1365
85101,23.4602
85102,23.3211
85103,17.7649
85104,18.1983
85105,15.5802
85106,15.2651
85107,18.1302
85108,17.5202
85109,18.2178
85110,19.99
85111,16.5361
85112,22.6444
85113,29.6025
85114,39.175
85115,42.513999999999996
85116,65.5199
85117,166.3776
85118,99.7926
85119,404.648
85120,167.7929
85121,49.7708
85122,39.6408
85123,36.3254
85124,30.9559
85125,19.5196
85126,25.1085
85127,24.5914
85128,18.787
85129,18.2647
85130,17.2542
85131,16.503
85132,12.6941
85133,18.0422
85134,22.8924
85135,20.6029
85136,27.8275
85137,53.4299
85138,124.4867
85139,65.1465
85140,133.9259
85141,311.3973
85142,42.0412
85143,96.4496
85144,60.0563
85145,59.1017
85146,34.9103
85147,31.0896
85148,23.6368
85149,23.0711
85150,22.9616
85151,21.6036
85152,20.3858
85153,18.055
85154,16.1798
85155,13.1511
85156,11.927
85157,15.4899
85158,16.8757
85159,14.955
85160,19.6625
85161,29.7025
85162,33.51
85163,44.1313
85164,74.7366
85165,55.5031
85166,41.9932
85167,70.0763
85168,32.2583
85169,28.5787
85170,28.3756
85171,37.2211
85172,38.4025
85173,24.9013
85174,27.9843
85175,19.0187
85176,16.088
85177,14.5048
85178,13.0316
85179,12.8926
85180,14.2515
85181,16.8533
85182,18.673
85183,41.9306
85184,21.3472
85185,23.8011
85186,38.7942
85187,37.8546
85188,36.7976
85189,37.3662
85190,36.1325
85191,37.598
85192,37.5072
85193,34.0339
85194,30.3583
85195,30.4411
85196,29.1423
85197,39.9195
85198,38.7323
85199,17.3505
85200,22.0335
85201,0.0026
85202,12.2146
85203,8.5718
85204,14.2638
85205,16.6848
85206,17.8278
85207,20.2787
85208,23.2877
85209,26.3151
85210,25.2753
85211,38.7814
85212,30.4626
85213,30.6326
85214,36.7918
85215,29.5695
85216,32.8083
85217,23.3525
85218,74.2872
85219,45.0348
85220,44.3553
85221,21.1875
85222,16.9066
85223,29.7347
85224,32.9446
85225,30.491999999999997
85226,17.6488
85227,17.7413
85228,29.8997
85229,16.7769
85230,18.1472
85231,18.4708
85232,20.397000000000002
85233,34.6469
85234,29.6175
85235,35.3407
85236,40.6112
85237,67.1861
85238,46.3013
85239,37.7008
85240,33.5829
85241,32.0163
85242,60.1273
85243,30.0386
85244,28.0103
85245,35.4975
85246,25.1212
85247,23.8101
85248,23.0715
85249,22.9133
85250,26.1591
85251,26.4534
85252,38.2514
85253,50.4074
85254,18.739
85255,72.6942
85256,104.1009
85257,55.2106
85258,37.2549
85259,13.7004
85260,20.5607
85261,114.4831
85262,43.7361
85263,24.1316
85264,25.5038
85265,25.3036
85266,24.3377
85267,30.5447
85268,21.4466
85269,21.6844
85270,20.1396
85271,17.4126
85272,19.1585
85273,17.3472
85274,15.8852
85275,16.2048
85276,16.3909
85277,19.2564
85278,26.6281
85279,21.049
85280,23.6649
85281,29.1095
85282,28.2736
85283,26.7416
85284,27.9557
85285,28.4676
85286,31.3123
85287,31.706999999999997
85288,35.5166
85289,40.1457
85290,34.9539
85291,35.9131
85292,26.7366
85293,22.3589
85294,22.4639
85295,17.0375
85296,22.2856
85297,21.5339
85298,21.8943
85299,20.726
85300,23.647
85301,21.5808
85302,22.7464
85303,21.2473
85304,22.9737
85305,36.5789
85306,31.1018
85307,31.7757
85308,33.2744
85309,30.9835
85310,32.4838
85311,33.0312
85312,33.0295
85313,31.6665
85314,29.4441
85315,25.7391
85316,20.1509
85317,17.9855
85318,13.2996
85319,0.28300000000000003
85320,15.1556
85321,16.1912
85322,13.8441
85323,16.2539
85324,16.5536
85325,18.8411
85326,21.5499
85327,18.934
85328,20.4922
85329,24.5319
85330,25.1668
85331,27.021
85332,28.1207
85333,31.3206
85334,31.3046
85335,34.2232
85336,70.9333
85337,33.6063
85338,27.8412
85339,30.1424
85340,22.4001
85341,21.0953
85342,18.7034
85343,17.3588
85344,17.7349
85345,16.6684
85346,17.3981
85347,18.1424
85348,21.5086
85349,24.7604
85350,33.2868
85351,28.5507
85352,30.9406
85353,31.9134
85354,29.0179
85355,30.3824
85356,30.5754
85357,32.1559
85358,33.2222
85359,33.0207
85360,33.3311
85361,32.5427
85362,30.6552
85363,30.2582
85364,23.8664
85365,22.815
85366,20.2289
85367,20.8199
85368,19.8396
85369,18.1504
85370,19.5769
85371,18.4695
85372,19.3671
85373,20.4314
85374,27.7498
85375,23.249000000000002
85376,24.1579
85377,27.3257
85378,30.6172
85379,28.989
85380,29.8027
85381,29.732
85382,31.3635
85383,60.896
85384,32.3377
85385,30.4168
85386,26.0882
85387,24.6563
85388,27.5039
85389,22.2463
85390,22.4213
85391,20.8569
85392,20.7301
85393,20.391
85394,20.3421
85395,19.8285
85396,19.6491
85397,19.3638
85398,18.9436
85399,19.0374
85400,21.6323
85401,22.4862
85402,23.5026
85403,24.9174
85404,24.7639
85405,26.5174
85406,28.287
85407,29.568
85408,29.3333
85409,27.8258
85410,22.8422
85411,20.8783
85412,32.1582
85413,35.6619
85414,18.8701
85415,18.6957
85416,19.0175
85417,14.6185
85418,16.9003
85419,18.3189
85420,15.7719
85421,18.2629
85422,21.3875
85423,37.3198
85424,27.089000000000002
85425,30.8184
85426,21.1745
85427,23.6867
85428,25.2072
85429,27.4811
85430,37.2331
85431,29.6716
85432,30.142
85433,27.6455
85434,22.6386
85435,21.5436
85436,36.8463
85437,33.8661
85438,22.1719
85439,25.388
85440,24.307
85441,26.6239
85442,29.124000000000002
85443,31.6142
85444,18.9744
85445,19.5851
85446,17.6789
85447,16.2165
85448,20.2413
85449,19.1356
85450,18.9301
85451,14.5605
85452,25.361
85453,28.3205
85454,39.4537
85455,29.1899
85456,31.0576
85457,25.0914
85458,20.872
85459,19.7706
85460,17.2176
85461,15.2077
85462,15.6072
85463,15.2735
85464,23.4822
85465,15.8739
85466,7.2655
85467,10.2109
85468,14.6549
85469,12.5965
85470,28.863000000000003
85471,12.5202
85472,19.8689
85473,15.8318
85474,19.7384
85475,25.9243
85476,22.8556
85477,46.03
85478,86.5134
85479,106.3816
85480,72.8959
85481,31.233
85482,32.0301
85483,31.9384
85484,30.2813
85485,31.7237
85486,27.2108
85487,27.0459
85488,20.531999999999996
85489,19.5881
85490,19.9817
85491,19.2952
85492,19.6992
85493,21.7555
85494,82.7033
85495,27.7565
85496,33.3994
85497,36.641999999999996
85498,32.5036
85499,33.689
85500,248.4813
85501,34.6615
85502,36.7412
85503,49.7294
85504,92.0422
85505,40.9537
85506,45.0776
85507,30.6357
85508,28.0108
85509,23.8339
85510,34.0943
85511,29.776
85512,38.0993
85513,19.2883
85514,27.052
85515,28.8242
85516,20.7228
85517,21.515
85518,27.6203
85519,21.5091
85520,20.9577
85521,22.8601
85522,24.6423
85523,25.6416
85524,109.1644
85525,94.9703
85526,146.8386
85527,157.627
85528,156.0701
85529,70.3746
85530,77.0269
85531,118.4316
85532,44.8265
85533,39.3691
85534,29.494
85535,26.3278
85536,11.8363
85537,15.9431
85538,15.4068
85539,13.5819
85540,16.8208
85541,18.8568
85542,18.451
85543,19.5756
85544,21.0854
85545,21.6839
85546,22.5048
85547,29.3581
85548,23.8148
85549,37.1558
85550,28.2477
85551,27.7247
85552,26.8355
85553,28.8081
85554,29.6026
85555,27.8496
85556,23.8197
85557,20.7031
85558,13.4181
85559,18.511
85560,33.9433
85561,26.7766
85562,22.5547
85563,20.8725
85564,19.9819
85565,21.0305
85566,21.1408
85567,21.5311
85568,20.099
85569,27.6181
85570,23.7463
85571,22.2892
85572,22.2325
85573,26.6478
85574,25.29
85575,26.7007
85576,27.6819
85577,23.8322
85578,21.487
85579,20.9968
85580,31.5854
85581,24.3206
85582,21.6196
85583,17.6652
85584,31.9145
85585,18.4599
85586,20.6338
85587,18.5393
85588,18.6246
85589,19.2737
85590,21.2871
85591,19.3159
85592,19.7112
85593,21.4601
85594,19.1483
85595,21.2299
85596,32.8027
85597,41.0194
85598,44.0974
85599,46.1835
85600,20.4466
85601,32.4474
85602,45.869
85603,45.7593
85604,25.18
85605,40.3852
85606,32.8083
85607,31.9403
85608,37.3184
85609,32.4037
85610,9.9724
85611,32.47
85612,16.8651
85613,37.6439
85614,17.4732
85615,16.274
85616,18.3264
85617,18.0042
85618,8.1904
85619,66.3267
85620,77.7461
85621,61.6913
85622,21.2315
85623,44.8962
85624,45.2649
85625,45.2777
85626,21.5003
85627,65.2915
85628,65.6547
85629,11.8428
85630,17.622
85631,11.5831
85632,7.9128
85633,1.4441
85634,1.4058
85635,5.9989
85636,9.8819
85637,12.18
85638,20.4478
85639,14.3164
85640,17.5432
85641,30.0019
85642,48.0728
85643,43.3798
85644,29.491
85645,25.0655
85646,52.5408
85647,56.3909
85648,50.2783
85649,28.7143
85650,28.6441
85651,21.3949
85652,36.9038
85653,11.9938
85654,18.9441
85655,16.0657
85656,18.1569
85657,31.0913
85658,19.3928
85659,18.4816
85660,15.8621
85661,18.6625
85662,39.7584
85663,38.3186
85664,24.2657
85665,5.0409
85666,80.27600000000001
85667,48.3824
85668,50.7102
85669,78.8929
85670,100.1381
85671,50.3965
85672,44.0415
85673,30.09
85674,61.9207
85675,26.7401
85676,22.2138
85677,20.7734
85678,17.1959
85679,17.6525
85680,18.914
85681,19.0805
85682,18.6217
85683,18.6928
85684,18.891
85685,21.1347
85686,29.0538
85687,24.4594
85688,24.1136
85689,29.9519
85690,29.8063
85691,28.9979
85692,27.8657
85693,30.1442
85694,29.843000000000004
85695,29.6553
85696,28.3087
85697,28.6414
85698,35.7866
85699,22.5878
85700,25.3456
85701,24.8286
85702,23.3008
85703,25.5808
85704,20.8747
85705,21.5702
85706,24.0686
85707,20.0834
85708,19.7365
85709,20.8261
85710,28.2983
85711,22.7704
85712,22.9435
85713,22.8216
85714,20.1947
85715,20.8162
85716,40.7806
85717,31.0488
85718,39.9892
85719,37.5887
85720,24.1362
85721,18.5943
85722,22.2499
85723,38.4668
85724,30.7018
85725,33.5121
85726,19.6914
85727,-5.0915
85728,-5.5787
85729,-9.8387
85730,8.0758
85731,14.2911
85732,-8.4512
85733,22.4771
85734,29.4556
85735,28.160999999999998
85736,27.7441
85737,24.5833
85738,16.9854
85739,19.9958
85740,25.052
85741,23.8885
85742,27.6112
85743,32.5825
85744,30.9671
85745,29.9641
85746,30.1583
85747,26.7642
85748,21.5464
85749,22.6692
85750,18.8292
85751,18.1236
85752,18.1121
85753,18.7442
85754,18.4016
85755,24.5319
85756,15.3328
85757,18.7033
85758,18.2637
85759,18.1765
85760,20.4589
85761,22.4177
85762,18.9466
85763,23.9193
85764,55.3261
85765,100.7736
85766,112.5884
85767,173.9321
85768,111.9492
85769,97.9501
85770,29.241
85771,74.2305
85772,34.0345
85773,22.3001
85774,34.3423
85775,26.4922
85776,18.2679
85777,17.8132
85778,18.4415
85779,18.3972
85780,19.2521
85781,21.209
85782,22.3978
85783,12.3835
85784,20.7613
85785,78.1531
85786,83.7121
85787,96.6522
85788,74.2729
85789,106.6937
85790,173.9037
85791,148.60399999999998
85792,133.7303
85793,82.4742
85794,81.735
85795,96.9229
85796,79.4928
85797,24.0535
85798,29.8935
85799,18.3053
85800,19.4155
85801,21.9676
85802,16.9491
85803,17.4604
85804,17.548
85805,18.9734
85806,20.5013
85807,18.6218
85808,31.1948
85809,32.094
85810,28.837
85811,617.8957
85812,603.8580000000001
85813,35.7204
85814,36.5718
85815,37.5098
85816,1034.2830000000001
85817,34.6355
85818,31.8376
85819,31.4903
85820,31.4935
85821,27.8188
85822,35.3992
85823,20.7085
85824,20.5977
85825,19.3617
85826,19.2971
85827,19.2637
85828,19.7949
85829,22.5557
85830,32.4216
85831,29.3954
85832,30.4326
85833,35.1014
85834,34.164
85835,36.101
85836,38.0407
85837,36.0789
85838,35.4836
85839,42.1742
85840,37.9756
85841,33.6768
85842,37.0192
85843,22.5364
85844,40.2042
85845,24.4497
85846,22.1664
85847,26.6922
85848,18.5928
85849,17.3087
85850,16.0776
85851,16.0755
85852,16.2555
85853,18.8057
85854,26.6657
85855,21.6484
85856,27.5766
85857,28.2442
85858,27.2839
85859,23.0371
85860,21.8502
85861,19.1389
85862,24.5617
85863,29.2378
85864,29.2008
85865,30.1703
85866,43.2908
85867,34.5938
85868,30.5765
85869,26.3853
85870,21.9298
85871,18.9564
85872,18.6051
85873,20.5695
85874,33.9258
85875,21.6275
85876,27.0779
85877,23.635
85878,22.9311
85879,23.4051
85880,20.4337
85881,23.4067
85882,21.2758
85883,23.6112
85884,28.7557
85885,23.9231
85886,28.385
85887,24.5506
85888,23.0384
85889,29.1232
85890,24.4895
85891,1.4319
85892,17.9804
85893,9.824
85894,17.6692
85895,23.0074
85896,16.9995
85897,14.7555
85898,18.7376
85899,16.9211
85900,17.598
85901,19.351
85902,21.6951
85903,28.2755
85904,61.3131
85905,1312.2779999999998
85906,28.084
85907,21.3237
85908,25.8631
85909,27.8631
85910,19.6503
85911,13.353
85912,13.8454
85913,18.3075
85914,15.0274
85915,3.654
85916,24.0282
85917,11.2724
85918,22.7376
85919,9.9922
85920,8.3003
85921,21.026999999999997
85922,6.7011
85923,8.745
85924,14.1909
85925,16.463
85926,17.9301
85927,15.9818
85928,19.8462
85929,21.9833
85930,18.5686
85931,21.7017
85932,65.259
85933,27.3366
85934,26.2569
85935,29.228
85936,29.4249
85937,31.2098
85938,31.1845
85939,21.4106
85940,23.1806
85941,21.7944
85942,21.0677
85943,21.2193
85944,19.7749
85945,20.0401
85946,20.3309
85947,20.7733
85948,21.2217
85949,40.1272
85950,34.9252
85951,26.9285
85952,39.4463
85953,34.6628
85954,293.3466
85955,36.0951
85956,35.7558
85957,40.1937
85958,34.9432
85959,35.569
85960,34.4775
85961,32.9092
85962,33.7167
85963,41.4343
85964,41.6537
85965,39.1062
85966,17.2082
85967,26.5227
85968,23.9129
85969,29.9722
85970,26.2325
85971,32.1814
85972,18.9704
85973,19.8877
85974,21.1587
85975,21.5315
85976,20.7835
85977,49.2374
85978,61.5772
85979,92.9593
85980,84.8627
85981,158.5263
85982,87.3844
85983,91.7528
85984,80.5254
85985,78.77199999999999
85986,146.3824
85987,31.7582
85988,61.1122
85989,22.3799
85990,20.1668
85991,17.7369
85992,15.3107
85993,17.0592
85994,16.2305
85995,16.5507
85996,17.6141
85997,20.9182
85998,31.3428
85999,25.4263
86000,22.0358
86001,26.615
86002,26.8619
86003,28.8451
86004,30.2376
86005,29.6472
86006,29.8836
86007,31.9234
86008,32.8964
86009,33.0473
86010,34.2928
86011,29.4661
86012,28.1359
86013,28.2468
86014,27.1702
86015,24.9332
86016,21.0195
86017,20.2034
86018,19.706
86019,19.4652
86020,19.35
86021,21.2477
86022,29.0674
86023,28.4728
86024,27.11
86025,28.7916
86026,30.8521
86027,31.5662
86028,31.1874
86029,31.3389
86030,30.2935
86031,40.2809
86032,29.8302
86033,26.3859
86034,26.2725
86035,30.5529
86036,22.0778
86037,21.4763
86038,9.9239
86039,23.3488
86040,27.8024
86041,20.1581
86042,10.0958
86043,12.8158
86044,13.1836
86045,19.1056
86046,21.8591
86047,16.7696
86048,17.8069
86049,23.4159
86050,23.0053
86051,18.3125
86052,35.2008
86053,29.9605
86054,22.6375
86055,21.7905
86056,22.1198
86057,21.1225
86058,21.3346
86059,14.5542
86060,29.1093
86061,19.3573
86062,30.72
86063,15.4878
86064,17.8859
86065,15.795
86066,-0.8526
86067,-0.884
86068,14.2405
86069,11.6656
86070,14.378
86071,16.0001
86072,19.7491
86073,21.44
86074,19.5914
86075,28.1464
86076,22.3977
86077,23.3979
86078,44.5096
86079,26.0675
86080,28.6258
86081,23.8712
86082,20.6496
86083,20.508000000000003
86084,18.3073
86085,17.2932
86086,18.4686
86087,18.0983
86088,19.5474
86089,18.074
86090,18.1436
86091,19.2043
86092,17.0182
86093,17.1208
86094,17.0327
86095,16.9361
86096,17.9914
86097,19.3748
86098,23.0221
86099,37.4047
86100,27.1648
86101,31.3385
86102,28.412
86103,27.6906
86104,31.4021
86105,28.6826
86106,32.1509
86107,22.5361
86108,24.9152
86109,21.5537
86110,19.930999999999997
86111,22.7561
86112,21.9502
86113,28.5614
86114,34.4667
86115,24.9858
86116,33.0327
86117,42.308
86118,25.061
86119,20.2087
86120,17.5954
86121,23.8281
86122,23.4804
86123,15.17
86124,21.4825
86125,13.4923
86126,8.0043
86127,16.6533
86128,16.7515
86129,15.6938
86130,15.2414
86131,16.7933
86132,15.9588
86133,17.8136
86134,15.2996
86135,14.1392
86136,8.3129
86137,7.3552
86138,7.7867
86139,12.8675
86140,8.693
86141,20.9306
86142,32.9507
86143,19.4174
86144,19.3373
86145,24.4415
86146,31.3978
86147,36.292
86148,32.3793
86149,25.3491
86150,29.0618
86151,28.3799
86152,29.4456
86153,29.886999999999997
86154,33.9116
86155,25.4906
86156,23.3145
86157,21.8464
86158,19.1902
86159,27.3051
86160,18.5301
86161,18.2518
86162,17.5474
86163,24.7617
86164,25.8437
86165,22.1249
86166,37.1103
86167,21.7243
86168,18.605
86169,20.9735
86170,22.4686
86171,22.8234
86172,14.7374
86173,31.5867
86174,31.0747
86175,28.074
86176,30.803
86177,29.1233
86178,97.3731
86179,24.2146
86180,25.1262
86181,24.6462
86182,23.9617
86183,24.0508
86184,24.6298
86185,23.2718
86186,20.1008
86187,19.8062
86188,21.5073
86189,24.1606
86190,29.1515
86191,23.8255
86192,24.1385
86193,23.0998
86194,25.049
86195,31.0763
86196,25.6437
86197,30.3552
86198,23.4213
86199,24.921999999999997
86200,24.0371
86201,23.4599
86202,23.5603
86203,22.3732
86204,22.6103
86205,22.9064
86206,21.8344
86207,20.1983
86208,19.8753
86209,19.7572
86210,19.7492
86211,19.4806
86212,20.0238
86213,20.4668
86214,24.6524
86215,22.9462
86216,22.6626
86217,24.0737
86218,25.3766
86219,24.2983
86220,25.6259
86221,27.1098
86222,27.3273
86223,26.0546
86224,26.8169
86225,25.5643
86226,25.0744
86227,22.4242
86228,22.1814
86229,20.7944
86230,19.9312
86231,22.6617
86232,19.0965
86233,19.7092
86234,19.5394
86235,19.2887
86236,18.9609
86237,21.6183
86238,20.0759
86239,20.7606
86240,22.0024
86241,22.1905
86242,23.0987
86243,22.7181
86244,20.9971
86245,20.5912
86246,20.3156
86247,21.4151
86248,20.044
86249,20.1157
86250,21.1608
86251,22.7804
86252,20.037
86253,20.4867
86254,28.7014
86255,16.6811
86256,18.7472
86257,17.0319
86258,17.9921
86259,16.5708
86260,16.7351
86261,17.0469
86262,18.3546
86263,17.97
86264,21.1609
86265,19.410999999999998
86266,18.7434
86267,18.165
86268,19.0168
86269,21.9256
86270,21.5872
86271,21.7303
86272,20.8182
86273,21.989
86274,29.5734
86275,24.1128
86276,21.361
86277,20.6473
86278,20.7146
86279,19.4701
86280,17.408
86281,18.5087
86282,18.9637
86283,18.8816
86284,19.3973
86285,20.6344
86286,21.6084
86287,207.13
86288,24.3432
86289,25.0133
86290,29.3725
86291,27.7777
86292,26.9198
86293,25.7931
86294,24.615
86295,24.0757
86296,23.2708
86297,26.2475
86298,29.2203
86299,22.0983
86300,22.0209
86301,20.9716
86302,20.3549
86303,19.6869
86304,20.656999999999996
86305,22.1632
86306,21.0591
86307,36.1221
86308,34.863
86309,26.9441
86310,19.8682
86311,20.1364
86312,18.4736
86313,20.849
86314,11.6762
86315,18.383
86316,18.76
86317,8.4297
86318,17.0547
86319,18.7524
86320,23.4618
86321,20.92
86322,48.7775
86323,20.4353
86324,20.1013
86325,17.929000000000002
86326,18.1201
86327,18.9747
86328,19.2168
86329,19.2265
86330,19.3364
86331,19.7625
86332,19.6769
86333,19.8567
86334,21.855999999999998
86335,23.7699
86336,34.8412
86337,31.2183
86338,25.0571
86339,25.2221
86340,26.7711
86341,25.4178
86342,26.4511
86343,25.4019
86344,31.2761
86345,28.2369
86346,42.6165
86347,35.0323
86348,26.145
86349,26.4871
86350,22.0
86351,21.2764
86352,23.2034
86353,32.6057
86354,22.3288
86355,23.4756
86356,21.5072
86357,20.822
86358,23.7937
86359,23.0156
86360,21.9777
86361,124.3112
86362,25.3865
86363,19.8406
86364,21.8333
86365,21.0708
86366,26.5802
86367,22.5097
86368,22.7782
86369,22.7858
86370,23.2569
86371,18.0902
86372,19.7218
86373,19.4488
86374,19.5561
86375,20.4537
86376,15.7049
86377,16.029
86378,16.9499
86379,15.8022
86380,15.1735
86381,17.4888
86382,19.3809
86383,19.2146
86384,18.5821
86385,18.5694
86386,18.5986
86387,18.9981
86388,19.2191
86389,19.0277
86390,18.4763
86391,17.4059
86392,17.0612
86393,17.936
86394,18.3304
86395,17.2116
86396,16.6929
86397,15.0299
86398,15.965
86399,16.4724
86400,16.1907
86401,17.0517
86402,16.3475
86403,17.877
86404,18.5418
86405,19.073
86406,19.3069
86407,19.6671
86408,20.0368
86409,23.3786
86410,21.5487
86411,24.6179
86412,21.4801
86413,21.2224
86414,20.1082
86415,20.4089
86416,20.7673
86417,20.7506
86418,24.9409
86419,20.5399
86420,34.9867
86421,23.1459
86422,30.6873
86423,30.3009
86424,30.6269
86425,29.9055
86426,29.1974
86427,29.747
86428,30.0232
86429,29.3247
86430,30.3197
86431,29.3414
86432,26.9365
86433,27.6607
86434,19.2688
86435,17.1661
86436,15.5329
86437,18.3523
86438,17.6307
86439,17.9195
86440,17.0123
86441,18.8219
86442,21.2195
86443,16.8597
86444,16.1467
86445,15.4624
86446,14.359000000000002
86447,14.0422
86448,15.3856
86449,14.7829
86450,14.3789
86451,14.0311
86452,16.3871
86453,18.1343
86454,33.2664
86455,22.5463
86456,17.912
86457,20.1742
86458,41.7866
86459,22.9256
86460,22.2091
86461,22.0813
86462,21.9393
86463,21.9981
86464,22.5118
86465,45.5698
86466,22.9164
86467,21.2176
86468,21.503
86469,20.6071
86470,17.4813
86471,16.6977
86472,15.7775
86473,15.8593
86474,15.8369
86475,16.2336
86476,15.9464
86477,16.0096
86478,18.7514
86479,20.2543
86480,19.217
86481,20.6693
86482,84.7182
86483,24.4665
86484,25.3629
86485,52.7152
86486,26.1472
86487,26.2627
86488,25.9396
86489,24.2843
86490,25.9114
86491,22.4435
86492,21.4155
86493,21.3415
86494,16.7241
86495,17.4129
86496,16.9306
86497,17.2749
86498,17.1117
86499,16.8002
86500,16.2769
86501,18.4856
86502,21.8839
86503,41.5776
86504,19.024
86505,19.9147
86506,37.0575
86507,19.9753
86508,34.3209
86509,15.4302
86510,7.9585
86511,18.5126
86512,19.0027
86513,14.9816
86514,29.3831
86515,21.7806
86516,24.6444
86517,21.678
86518,20.2974
86519,15.6582
86520,14.6877
86521,14.2003
86522,14.3678
86523,16.6519
86524,21.7619
86525,18.3231
86526,20.929000000000002
86527,21.2386
86528,24.9831
86529,43.5482
86530,28.9728
86531,25.3107
86532,24.3281
86533,21.8456
86534,35.7779
86535,23.1962
86536,20.3169
86537,20.1464
86538,29.7497
86539,35.8397
86540,22.703000000000003
86541,19.6766
86542,18.733
86543,19.0408
86544,15.0347
86545,26.4088
86546,25.4505
86547,14.5
86548,23.0504
86549,16.1559
86550,19.8283
86551,22.4604
86552,26.8072
