param Strike:= 23;

param:	RT_node	RT_hub	Wind:=
10828	6.011810247409773	18.816	188.8689
10829	33.39629463267582	48.8027	143.416
10830	-172.50335197104118	47.7895	163.9661
10831	-12.029558526239608	18.1124	189.7908
10832	14.920639288228042	15.0397	98.7976
10833	16.897830798824515	27.9373	112.4058
10834	-26.50025370641349	26.6144	173.9997
10835	-12.673031167892225	12.323	190.8443
10836	-14.9952335512081	13.3229	197.135
10837	-4.6513737731341145	20.7646	198.6
10838	-15.199416650429587	12.937	198.6
10839	-4.626843489745101	11.2316	198.6
10840	-20.90916545802791	11.6386	197.6512
10841	31.829855671021967	21.1347	197.3071
10842	-1.0963691025452604	14.8561	191.2394
10843	-13.762486033822865	15.3675	198.6
10844	-16.11619259491909	11.7879	198.6
10845	-47.882197793541174	-21.4578	198.6
10846	-80.43298571421002	-24.3337	198.6
10847	-50.82355857236856	-33.06	197.7889
10848	28.450857356719013	49.2023	197.7717
10849	-24.078226686369554	3.4324	197.4447
10850	-59.280468618065726	-25.2177	198.6
10851	-52.803843493219325	-30.5594	198.6
10852	-38.774747086081405	7.8334	198.6
10853	2.8884630461640874	28.6146	198.6
10854	58.31177193257754	53.7068	197.3587
10855	-50.03910222942051	13.8833	198.4256
10856	2.5738252201097325	23.423	198.6
10857	-62.042684292044996	14.6578	198.6
10858	-1.3229388576830452	14.2927	198.6
10859	8.507379255533197	12.8718	198.6
10860	-36.02124491008437	10.8435	198.6
10861	-1.2729828918553583	13.0926	198.4256
10862	-9.99097042806611	11.4223	187.2886
10863	-14.678809575446806	10.5878	197.4963
10864	-10.9724859487018	10.4565	198.6
10865	-20.307667728404013	11.4708	198.6
10866	-74.06790631536322	8.8003	198.6
10867	-5.218361123039188	16.2709	198.6
10868	12.199322150957267	11.5123	198.6
10869	-5.446967054224732	11.0258	198.6
10870	-13.894649586391008	10.3523	198.6
10871	-25.359845476837286	-1.8317	198.6
10872	-19.40289748829245	0.0022	198.6
10873	-29.180698695511328	6.1926	198.6
10874	-40.891709156116036	-23.2765	197.5136
10875	-14.977460959326011	-0.6035	197.8921
10876	-16.785780515333027	9.8822	185.84
10877	-9.715901857670987	18.339	189.264
10878	8.846928473909111	23.847	166.2595
10879	-3.2108914073159265	16.6708	169.4129
10880	25.598162804832405	19.4744	143.7645
10881	10.212499812673636	16.7119	80.6035
10882	13.985832543177473	19.587	87.6258
10883	31.824175468272966	18.378	62.8504
10884	220.41750304022148	209.6084	64.5702
10885	10.411987451739924	18.7037	66.0443
10886	12.539229566794901	20.7984	115.1932
10887	-14.88239995364222	19.1592	178.5865
10888	19.66588691275373	40.4136	198.6
10889	11.490343280980413	58.0958	198.2191
10890	-14.984380508517775	21.2848	175.7197
10891	7.5432065846588126	58.7747	179.1598
10892	-49.988175039731004	17.0737	196.8941
10893	7.4354066685874365	19.6141	186.4985
10894	-16.466265378432613	12.5669	190.3176
10895	-11.300579832782711	13.7897	187.6837
10896	-8.375808858217901	11.5503	184.523
10897	-5.265196478823883	11.517	189.3957
10898	-6.857077256857253	10.9115	178.8732
10899	19.283087074068586	11.598	152.2124
10900	-8.444727450797604	12.1174	108.6926
10901	-167.15409925475012	13.8521	73.4149
10902	26.71830152037184	43.9001	76.454
10903	16.015731567348766	20.9354	102.3087
10904	14.412844314650687	18.6568	105.5007
10905	-18.85376191426052	17.0283	128.782
10906	17.181828485578333	17.7488	95.2865
10907	-12.28481900651218	17.6612	91.4561
10908	-6.205870352466075	18.277	106.7775
10909	25.897970372558344	18.099	84.75299999999999
10910	14.004702874288613	18.0234	72.6778
10911	42.675115090967154	42.2639	72.9235
10912	34.274165694847355	35.2792	95.6056
10913	6.7431009025668445	25.3517	165.1128
10914	45.184120768115434	47.8567	128.0851
10915	122.96539111963764	117.9951	74.2196
10916	45.13492256195661	18.5872	42.8507
10917	1.9636754660447853	15.5156	103.5855
10918	6.0387929932571245	13.7434	135.4021
10919	-9.81088776889094	7.4856	181.7399
10920	-3.3555654319597235	12.2733	190.581
10921	-22.63127848544129	14.3555	162.5327
10922	5.149225028012612	15.6782	88.9026
10923	19.28557782734352	15.332	74.858
10924	-9.940942747308812	14.9536	148.6425
10925	8.237939067598198	15.177	155.6525
10926	-13.621676906995079	15.0908	148.6425
10927	18.09293835843672	19.9828	51.0576
10928	33.963620897586694	20.4869	21.1304
10929	-11.037353764188161	19.3313	41.9347
10930	20.135559128685614	17.8972	81.8803
10931	22.358963683044248	17.6505	45.049
10932	9.479371185109713	17.5127	73.4149
10933	10.340113264750435	16.7882	70.958
10934	9.815941032273717	15.3502	99.7552
10935	-19.063746598581897	13.652	108.6926
10936	4.2734470894622065	19.092	115.1932
10937	5.9569678778335415	14.7913	127.3883
10938	16.700511829728427	19.8046	84.75299999999999
10939	7.854968261874504	41.8212	48.8464
10940	14.422985635470676	18.2212	59.1652
10941	1.2775076380329544	18.0399	64.5702
10942	49.93257658944653	17.741	27.2793
10943	12.29960601270906	17.9678	10.6304
10944	27.72717860093587	20.2788	10.7231
10945	-2.7258787272523755	18.644	22.4011
10946	10.453854034400283	20.8116	2.9332
10947	35.55934409190196	20.692	9.3321
10948	9.263570016988947	17.5831	27.4625
10949	17.508827663374298	19.4471	91.7753
10950	10.732258835749509	18.7544	182.5476
10951	20.796204483488157	23.4638	93.6905
10952	25.941278754565857	18.7927	62.3591
10953	43.355499857380735	19.3396	77.7308
10954	13.694859889068654	17.9498	126.6914
10955	8.694683232407831	17.6189	117.2838
10956	-0.7590501158929825	17.1528	81.5611
10957	39.05779755678496	16.7785	63.8332
10958	15.245307864768293	17.2859	22.7822
10959	42.792425940614145	17.4971	7.7556
10960	11.164707544937796	17.875	4.1388
10961	25.989787070756464	18.3744	0.0
10962	23.460966782522284	17.9319	0.0
10963	17.11287080006933	24.6122	14.6503
10964	14.450514813635108	18.2435	63.5875
10965	13.921922329419086	16.7514	163.6794
10966	-10.939384296851383	12.6275	165.3994
10967	-36.4093225558443	-31.8311	165.1128
10968	-8.254714492693273	-5.4032	183.4695
10969	-19.593634584634298	8.8708	188.7372
10970	-51.5032181351693	-23.1336	191.1077
10971	-30.558250312632474	2.2712	181.4532
10972	10.911042333550508	18.4594	152.4991
10973	30.192976014948286	32.404	159.3793
10974	29.693642489785944	31.6834	134.0084
10975	-7.6073499701339875	21.7461	138.1896
10976	6.607887126992062	16.4014	92.0945
10977	43.791551352914325	18.6781	109.331
10978	-14.748131899890694	18.1841	163.6794
10979	-10.529366705207813	14.9314	197.1522
10980	-8.695317363816798	11.6512	196.7048
10981	-44.5608719571749	10.8489	185.1815
10982	-2.255761402402685	11.2522	176.0064
10983	-64.2933667662559	14.0895	157.0859
10984	-3.4445981395741825	13.9511	146.5519
10985	14.128344128935776	15.0982	104.5431
10986	-14.490293593362107	14.8685	68.9926
10987	-392.68355194990517	15.6824	94.3289
10988	-7.9545740852716085	16.0077	182.0209
10989	-5.636628162606679	16.0821	177.7265
10990	-216.3608080092391	10.9521	181.1666
10991	-47.09410977855693	0.0037	185.3132
10992	-5.5836641617410265	11.2256	174.2864
10993	-11.844185939906357	11.2977	134.3569
10994	5.675468681103343	11.4008	113.1026
10995	3.600804165262838	13.3201	67.5185
10996	22.254292761644663	15.1974	153.9324
10997	1.2552639178154017	14.524	101.9895
10998	27.85044035016613	18.3593	77.0924
10999	21.212659828862872	16.8382	74.2196
11000	25.895966350885395	18.8662	77.7308
11001	7.7257067440049125	19.0819	93.6905
11002	-8.538143734125281	19.1755	53.7601
11003	12.391658776376106	18.1919	91.1369
11004	20.38898049313977	19.1798	77.7308
11005	5.266305954587201	20.2644	82.1995
11006	219.32694989226013	216.2371	52.0403
11007	40.70334276511878	28.2145	36.8053
11008	14.42985822877309	21.2646	36.9885
11009	22.883153975895656	19.9476	44.133
11010	2.331681513944208	18.4933	70.7124
11011	6.150886781980804	17.9141	151.0657
11012	-5.9057189834685815	14.7905	188.4739
11013	1.5601380445310884	11.6591	196.1121
11014	-42.34741705015277	-21.4584	197.8405
11015	-41.75876262428569	-21.985	196.5072
11016	-10.961699214559408	6.6593	194.2684
11017	4.9872557515353355	14.098	197.1694
11018	-17.745309692549966	-5.1692	197.3243
11019	-21.024303893690625	0.6356	198.6
11020	-100.24575919261768	11.9568	198.6
11021	-6.303481944554233	19.7809	198.6
11022	-61.40279882744078	15.798	198.6
11023	-8.860392511934904	14.625	198.1503
11024	-2.8567750784447203	15.7503	186.2351
11025	8.670848707743112	39.1457	187.8154
11026	-1.3938479277987557	18.3899	196.7392
11027	-33.321508581818144	17.4374	198.6
11028	-13.484039724810614	14.4845	198.6
11029	-8.86519985316126	15.8837	198.6
11030	3.874893127883525	17.2551	198.6
11031	5.6997508861598645	19.7111	198.6
11032	-16.40391188105766	17.35	198.6
11033	-42.8110576947005	16.3568	198.6
11034	20.846867189519983	15.9204	198.6
11035	-428.11050916385835	17.1099	198.6
11036	1.8532659295122755	17.2158	198.6
11037	2.6219876806077083	14.6622	198.6
11038	-48.3484423535328	12.7419	198.6
11039	-26.446631399012123	12.6549	198.6
11040	-28.845871758255626	0.0026	198.6
11041	-54.657030643457325	0.0001	198.6
11042	-22.106374204135413	0.0102	198.546
11043	-16.709540300348014	0.0027	182.0209
11044	-0.9941558381403262	13.6842	194.9269
11045	-0.25402055314379623	16.6598	157.3725
11046	-1.5132974757609112	17.3426	157.0859
11047	6.935988808817331	10.0297	167.4062
11048	-5.541356899527012	19.1525	196.722
11049	5.883016599153024	11.1391	198.6
11050	-22.0573646684182	10.9942	198.6
11051	-20.527148174934226	8.2646	198.6
11052	6.489966669965426	11.73	197.4447
11053	-20.299498782785328	8.1032	197.5824
11054	1.786420332608451	12.0734	197.3759
11055	-2.228672640825556	10.7296	197.0145
11056	23.201420067183047	12.3882	196.8769
11057	-71.50390558903247	15.2916	148.6425
11058	17.981443351004483	21.0406	71.4494
11059	204.27044782405682	202.5981	34.9734
11060	24.361270179732852	19.9129	21.5116
11061	22.62313632352831	19.0681	21.8928
11062	17.981168180720523	18.0077	49.0921
11063	10.75292877503177	15.5826	183.2061
11064	-4.0928705839590265	14.6648	198.6
11065	-10.913949096462334	9.9358	198.6
11066	-10.8258203381188	0.0001	192.4247
11067	-19.115478008983608	11.9577	187.6837
11068	-11.960602333227362	12.5753	192.8198
11069	-29.705458227366968	14.8565	45.9649
11070	4.376850688305982	18.1548	175.4331
11071	30.623001211799345	36.5346	98.4784
11072	17.328486799116682	17.2826	96.8824
11073	6.221693870861137	15.4821	145.5066
11074	4.097641914303061	15.4037	140.2802
11075	-9.71733588400994	13.378	186.3668
11076	4.181704824870243	14.9491	185.5766
11077	10.501033897969617	13.5281	176.5798
11078	-1.9249124889800608	14.3328	182.5476
11079	-252.92486644445478	31.609	181.1666
11080	8.894093168871342	29.4307	177.1531
11081	0.9920461806277371	13.9584	130.1757
11082	8.135293908352423	14.1808	86.0298
11083	-1.5927944970250572	19.5044	117.6322
11084	16.898869145178637	17.5606	76.7732
11085	2.0506077637818585	18.1803	105.8199
11086	24.470767717978557	18.1579	47.3723
11087	-7.3927511813777445	18.0502	68.5012
11088	9.601963099821383	18.0162	66.7814
11089	20.164691126816486	17.5767	33.1414
11090	32.21811704309823	17.5846	33.5078
11091	-118.15673374509008	17.6824	26.3633
11092	14.884862908991856	17.7763	9.2393
11093	15.071531343190362	18.1112	9.5176
11094	20.46632631700399	19.613	13.2526
11095	14.366775864762975	18.9992	12.8714
11096	-37.81058492879764	21.0278	0.2733
11097	34.72988031026564	20.4036	0.3498
11098	1.6921655901344828	19.3266	0.0928
11099	36.3320912527918	19.135	0.1038
11100	31.882817769425287	19.4281	1.7276
11101	26.001308834808164	18.878	29.844
11102	25.737199016299407	18.7769	23.2905
11103	0.961963125330275	18.4135	28.5616
11104	28.918731774097548	23.0898	57.1997
11105	-28.73252313129395	19.5921	76.7732
11106	12.125592682742887	18.5839	70.7124
11107	-102.92042160623986	18.5484	150.2057
11108	-3.5053899043231134	16.0807	186.2351
11109	-10.720369674344813	16.9237	179.7332
11110	-8.696818698916555	15.7559	196.6704
11111	-9.627155050982546	15.9146	197.3759
11112	-52.027991874836204	16.8417	197.3415
11113	2.9432623160054336	16.2088	196.9801
11114	-7.113769027063102	16.0141	186.6301
11115	-112.43007231281904	15.4594	190.4493
11116	-16.57644208483956	16.1701	186.4985
11117	-37.960364138442436	19.0199	159.0926
11118	-2.9891743566263145	17.3707	180.8799
11119	13.59063179997618	19.9208	182.4159
11120	2.906814880575581	18.7871	103.2663
11121	30.018820080183808	20.0825	97.84
11122	-47.37032456392861	20.1088	150.779
11123	-24.621529914327784	18.7975	193.0831
11124	0.5278520760120458	22.3791	198.6
11125	-15.491959779866269	15.8373	198.6
11126	-4.018357189750198	15.8778	198.6
11127	1.3301613478760659	15.3268	198.6
11128	-86.44023619969157	13.7873	198.6
11129	-9.734145056564149	14.2958	198.6
11130	-22.633390069391922	15.2642	198.6
11131	-16.714668421855187	16.5749	198.6
11132	4.544692805751605	17.9278	198.6
11133	-4.541140434609332	23.9684	198.6
11134	-10.93157028247224	-0.0047	198.6
11135	-10.715199933960584	11.6875	198.6
11136	-22.684365002257532	0.6878	198.6
11137	-5.675458752636527	14.6605	198.6
11138	-17.58250853200716	-5.2524	198.6
11139	-7.2070550340265935	8.304	198.6
11140	-3.4669298284730985	9.5197	197.3243
11141	-4.634125586410871	11.9068	198.6
11142	-23.74893454332774	10.8779	196.3755
11143	0.8088421993839621	10.3818	160.8126
11144	25.425244498173967	16.2813	85.7106
11145	11.42643937070446	17.125	49.0921
11146	17.720986108030587	17.6772	43.7666
11147	39.30120546220246	17.8903	29.6608
11148	33.75007361101102	18.784	34.9734
11149	15.241312900123837	18.393	46.3896
11150	17.114221596578734	19.94	3.5824
11151	22.75825083722662	18.796	11.4737
11152	6.081368256122245	18.7643	130.8726
11153	28.113051107895608	18.8477	96.244
11154	10.14983283894106	19.7458	80.2843
11155	1.0518748018806576	20.1627	137.4927
11156	0.5735372974090822	18.9917	196.9801
11157	21.432045047691947	24.9995	47.618
11158	11.267072511097918	15.9403	98.4784
11159	-22.94618620184981	0.0001	141.3255
11160	7.896392203235518	16.6018	169.6996
11161	45.677522832422895	57.6068	194.005
11162	26.580853777229454	18.5235	73.4149
11163	29.057360059782	17.4836	15.9209
11164	5.93655902946464	17.8061	156.5125
11165	5.163880869108205	18.6633	167.9795
11166	16.58175125037057	20.6947	111.012
11167	6.22471626062308	19.8136	151.3524
11168	-10.931059972565944	20.7795	183.7329
11169	-4.562620031874396	20.027	188.2105
11170	-278.53654474107395	17.4034	196.722
11171	-2.743635627826155	16.8721	198.0814
11172	1.4503246941935757	17.2944	185.1815
11173	5.0594091553949845	17.5079	183.9963
11174	-9.144046508331062	17.7475	183.3378
11175	-38.00441529893696	17.907	186.6301
11176	-5.5642592622740175	18.4476	183.3378
11177	11.43895605437674	18.2928	108.3734
11178	12.04019084570004	18.724	79.6459
11179	43.544760652670696	21.1373	38.454
11180	29.99613781025043	20.4114	22.5281
11181	29.248251152592875	21.32	26.5465
11182	19.547078734653606	18.3138	17.0644
11183	-68.67974476888594	17.6805	27.0961
11184	20.26283207735327	17.4735	24.9423
11185	49.79233652262205	17.7481	9.7958
11186	-29.922057908412217	17.6766	22.0199
11187	15.971606037310087	17.9624	24.434
11188	22.58136378330309	18.6429	16.175
11189	-99.8550496531855	20.932	1.6349
11190	-14.505052155431848	20.4587	0.5467
11191	15.552550966421714	20.4323	0.2022
11192	32.518966257389394	22.5415	2.0986
11193	6.694117512197738	18.2328	24.307
11194	22.493285755302228	18.6493	25.4505
11195	41.52649786045257	19.5698	13.1255
11196	11.893880927546988	19.6566	3.8606
11197	34.026173819043564	19.7214	10.7231
11198	27.702114717708675	19.3753	24.0529
11199	35.92362557145229	20.2504	29.1112
11200	28.605740416800327	20.2968	27.2793
11201	18.916377633874163	20.0575	25.6306
11202	-101.78806527060362	19.619	37.3549
11203	9.674313483186928	19.4231	55.2342
11204	20.342292720354603	19.7332	63.5875
11205	15.341392638403995	18.4896	111.7089
11206	14.297227724266948	18.2516	99.1168
11207	-77.85168474003662	17.4944	87.945
11208	26.880817740372105	15.9914	99.7552
11209	18.552873644036435	16.7134	96.244
11210	-0.028353440708261964	17.0398	110.6636
11211	4.6256792067563675	16.836	83.1571
11212	17.14260736393367	18.4187	68.2555
11213	18.741226115925762	19.1646	47.8637
11214	18.736893554349443	19.9615	59.4109
11215	4.56819532085297	18.0829	42.4843
11216	25.174186216359967	19.3064	22.1469
11217	23.34030746813741	22.3598	27.8289
11218	22.443636390318552	20.3971	35.523
11219	19.665274821154426	34.2876	37.5381
11220	6.178590519744367	19.0716	39.0036
11221	23.244963082744388	20.3744	34.9734
11222	23.042600485876022	19.3443	25.1964
11223	32.529543618612806	19.752	36.6221
11224	-0.348400603890898	20.3277	16.048
11225	-106.5391352186097	22.4052	35.8893
11226	15.407690450314526	20.3898	71.2037
11227	10.156352655409751	18.9627	71.6951
11228	22.37396603635517	16.0441	98.7976
11229	26.34450579770932	33.3662	110.6636
11230	8.919681682336723	19.3844	128.782
11231	1.940019186955528	18.7433	111.012
11232	26.55012902515811	35.0038	83.4763
11233	19.06724203578958	29.1217	94.3289
11234	14.079125018686776	22.1937	94.0097
11235	2.849583750661949	17.777	97.2016
11236	17.319981320873634	24.4163	75.1772
11237	19.939074649962762	19.5457	55.2342
11238	0.02181581539831612	21.2377	22.4011
11239	17.350975630316164	19.7507	27.2793
11240	24.731725542978005	27.2738	23.0364
11241	52.38300702947049	19.9748	39.5532
11242	20.41408769496204	30.2366	56.4626
11243	21.526250536376313	28.738000000000003	70.7124
11244	50.10529054667122	49.5154	94.3289
11245	54.057230318384434	49.1549	121.1165
11246	21.931978252005752	48.5978	119.3744
11247	-2.0731804014425634	19.0082	139.2349
11248	7.050984221877317	24.3028	167.9795
11249	12.501334989645645	24.0559	158.5192
11250	15.319114411226106	33.6133	180.3065
11251	-110.58450088228136	29.1955	190.3176
11252	15.415719515223111	34.0472	196.8769
11253	-37.921163506774256	31.1443	196.8941
11254	14.315012381368769	27.7596	198.3395
11255	-32.40293533975707	-10.0289	197.8061
11256	-26.117851628886047	-17.2353	198.6
11257	-15.255795581269755	12.7815	198.6
11258	1.8533339432642464	17.9067	198.0642
11259	-19.38495854571256	23.5537	196.7564
11260	-29.123944953317586	19.7067	194.9269
11261	25.987204564847307	44.2111	185.3132
11262	23.929805492984208	37.8056	184.6547
11263	27.137320430452892	65.0399	195.1902
11264	20.48983503837255	17.8231	189.1323
11265	-159.30214023289008	16.7644	198.6
11266	44.012556528785076	82.3205	198.5805
11267	2.8267437569702705	28.9166	198.6
11268	-27.52306335689209	7.2302	198.6
11269	59.43178918153609	80.2028	198.6
11270	71.75541476874095	92.4144	198.6
11271	13.74513051603082	42.035	198.6
11272	94.41599100568807	94.7665	198.6
11273	42.981415875530026	77.4501	198.6
11274	36.36559635624764	43.5941	198.6
11275	-7.346240655866591	3.8721	198.6
11276	-5.164359737514051	25.3694	197.6856
11277	80.07491842282823	109.3237	198.6
11278	30.046082577798824	34.5048	198.6
11279	29.628619782229052	44.2197	198.2363
11280	49.19159516872761	39.8909	198.6
11281	-8.227002294823091	18.1097	198.6
11282	11.942652576393677	30.6536	197.4963
11283	-40.697168518174294	13.7565	188.2105
11284	-13.579265036955706	15.2821	198.6
11285	-73.59691324531586	10.5063	198.6
11286	-3.876330201029528	1.656	198.6
11287	-17.083660937556687	2.1379	198.6
11288	-17.141294564460516	1.8652	198.6
11289	-22.586267149912022	1.69	198.6
11290	-20.52803328002797	58.6297	198.6
11291	1.9759885804169457	28.9083	198.6
11292	19.387171849853186	41.0295	196.9801
11293	-40.640653227324826	31.2175	196.7736
11294	-9.611421728760769	6.6796	197.6168
11295	-25.907561723409014	-0.3159	191.8979
11296	-13.528033339073502	15.1281	128.4335
11297	28.938849807687717	39.4226	90.8177
11298	1.8457265307753958	15.19	125.9945
11299	0.5479540275771857	15.8936	139.5833
11300	-6.3672926789246285	17.0835	153.3591
11301	-0.7435096550096425	13.3306	132.2663
11302	25.704282121802837	15.7372	79.9651
11303	14.670677943396655	33.0816	65.0616
11304	-10.370492457976503	14.5763	97.84
11305	-467.63108601408373	14.7098	80.2843
11306	4.301158520572063	18.0693	46.8809
11307	8.76577048337983	17.9372	53.2687
11308	4.478316185600188	20.9612	85.3914
11309	35.11586550640301	17.9812	10.1667
11310	1.9865991449299507	19.6584	12.7443
11311	-20.384123361590763	15.9619	17.4456
11312	13.673380644919726	18.4676	64.8159
11313	82.87675188186556	86.9357	85.0722
11314	55.52717569772915	57.6833	5.3444
11315	88.59276507460112	77.5534	11.2196
11316	21.406388307981068	41.9799	22.6552
11317	24.33391372750684	32.0077	25.9969
11318	36.68959383014542	42.2398	28.5616
11319	101.21686717364484	114.6784	61.8677
11320	18.543250671382342	17.399	76.7732
11321	12.78298922151608	19.8558	80.2843
11322	11.983010468360057	18.3865	91.4561
11323	21.116746632604247	25.1866	108.0542
11324	9.46655901751578	17.8056	112.4058
11325	29.27986415040349	17.5885	123.904
11326	3.7068416719702224	19.182	142.3707
11327	0.8455467127800702	19.1511	151.3524
11328	-1.7794412339367849	15.3131	162.246
11329	2.0254808126965003	16.5119	172.2796
11330	24.68875147541356	12.9209	181.1666
11331	-94.30199226448698	14.1134	192.5564
11332	-3.8505239467825696	12.9479	184.3913
11333	-10.96214446287719	14.7765	124.2524
11334	12.942344035037339	17.5919	107.735
11335	11.850477111119044	16.2625	92.7329
11336	6.002894000468242	16.602	101.9895
11337	46.127083672290134	17.4392	72.9235
11338	15.13919045904191	18.2459	47.8637
11339	0.3532099044259134	19.9303	32.2255
11340	25.76122185615209	31.8456	30.9431
11341	27.56845089242654	24.0551	16.3021
11342	28.198708401297807	20.7139	6.2718
11343	37.785100018760794	20.8017	0.585
11344	20.098453727687165	20.4468	2.7478
11345	28.100173846840143	20.3268	9.3321
11346	5.8508501456291295	19.107	19.9869
11347	20.597780453008255	18.5746	47.3723
11348	11.40426903941961	18.4522	61.1306
11349	9.52424346924415	18.4207	57.6911
11350	20.612513247769783	18.3162	80.2843
11351	8.37115602979719	17.7154	87.6258
11352	-22.317794924198605	17.2022	84.75299999999999
11353	-257.9758194356453	16.9058	29.4776
11354	37.81122129424606	16.6348	21.8928
11355	20.978114745802017	16.6187	18.5892
11356	28.286769773873434	18.3414	5.5299
11357	13.782616608030315	19.2972	0.0
11358	29.35046877527698	21.0376	3.3969
11359	35.45073891328825	19.714	0.6068
11360	14.830633301994979	19.2271	9.1466
11361	22.05911238087316	20.3659	54.9885
11362	-6.12116143311923	22.6444	78.3691
11363	13.872354724035795	19.1427	77.4116
11364	16.625027556297415	20.8644	56.95399999999999
11365	15.361091540055142	21.0832	7.0137
11366	28.536688772309127	20.5187	7.3846
11367	14.35435136342794	19.8137	1.4494
11368	-6.711386329394834	19.5052	21.6387
11369	8.546597661725118	18.4932	49.3378
11370	28.72192455463428	18.3127	45.9649
11371	18.88191974062101	18.6386	65.7987
11372	11.344771986308205	18.1823	93.6905
11373	8.757231060632545	17.8445	58.9195
11374	16.814874050526647	17.1653	50.0748
11375	-51.62435658930829	17.0176	54.0058
11376	21.482269458083998	16.8009	39.1868
11377	28.84640105542395	16.7287	14.6503
11378	27.572898273745608	16.7325	11.6008
11379	22.877705685151987	16.2792	11.7278
11380	-144.7105579513077	16.1137	13.7608
11381	20.308254424748352	17.516	12.6173
11382	10.167354544478355	18.7508	25.8137
11383	20.878885468461718	18.2634	32.4087
11384	28.944295105523555	18.4024	41.0187
11385	45.67479351496068	20.7174	30.7599
11386	28.18875685016406	20.1868	7.6628
11387	24.879605065384126	21.331	0.1803
11388	-17.30584911319692	20.657	0.1639
11389	13.244988498970175	20.0247	0.2186
11390	32.48874601024602	20.1323	0.0
11391	23.372673114632942	20.8984	0.328
11392	30.173392771677772	21.2396	0.3936
11393	51.83263049252448	21.2227	3.3042
11394	21.022204505676655	20.1924	17.9539
11395	0.9507749746114698	19.1839	29.4776
11396	-12.813800659196948	18.9306	58.4281
11397	39.56725508029072	38.0875	10.9086
11398	21.142173319830608	17.7925	6.0863
11399	43.00886341636514	15.3368	0.399
11400	6.157668778538596	17.7684	0.893
11401	11.756051543090697	17.3551	11.0941
11402	18.691497293575583	15.5298	57.6911
11403	2.348654980482633	15.2887	118.6775
11404	-28.26629017264635	15.7281	73.4149
11405	-1.4852178685771698	17.5312	63.5875
11406	12.103227106216796	17.1723	48.355
11407	34.874400491670045	17.5954	34.0574
11408	-16.684389823210786	19.9969	8.8684
11409	11.604085264332333	19.8048	8.4975
11410	32.95311476893616	19.761	13.6338
11411	17.003785733746707	18.3553	63.8332
11412	35.245460006362784	27.7281	53.023
11413	18.631984718461574	23.8126	52.5317
11414	16.922407719762802	37.5004	78.3691
11415	-21.17624968715148	23.8226	82.1995
11416	3.1256721081638084	17.4341	73.4149
11417	18.368263016189687	19.3042	65.3073
11418	12.967807543234125	18.2566	43.4002
11419	14.744212581335926	22.5885	66.7814
11420	34.26863994774174	21.8407	59.4109
11421	20.44349665380298	18.8059	34.0574
11422	24.39538831081897	18.9581	7.5701
11423	15.729120776739824	17.9836	21.3846
11424	11.200379052293382	16.9644	59.4109
11425	17.006169159483324	17.1304	2.9332
11426	22.613123540815355	16.2876	0.0
11427	21.22030662870511	17.154	0.0
11428	30.46961053361249	17.4512	0.0
11429	23.59503901134717	19.3622	0.2459
11430	26.04734991467944	19.816	0.6178
11431	31.7408541123282	29.0424	16.048
11432	-10.228312466979562	75.7351	2.8405
11433	28.522120470398253	21.7999	7.2919
11434	9.074180271551226	21.6708	0.6178
11435	12.371709463974964	21.8328	0.3772
11436	43.237226441875904	23.3078	0.0163
11437	32.82470976364799	24.9123	0.2678
11438	28.79628510746777	22.1856	0.5029
11439	24.193040310597592	22.7641	0.1092
11440	16.910973990769506	21.4116	7.3846
11441	28.04548725285085	20.9174	18.8433
11442	29.237949252825278	19.2641	15.4126
11443	17.024992915804567	18.7888	81.8803
11444	1.152618807360195	19.1494	137.4927
11445	-122.15122576639158	22.5837	116.2385
11446	-10.371603562453616	14.0183	114.4963
11447	-25.819674737486096	-5.0665	153.6458
11448	-18.794844856248442	-4.893	158.5192
11449	2.7486656116172306	19.7628	196.8769
11450	-14.096577416921846	7.6114	186.6301
11451	-17.033096386296002	6.1466	186.8935
11452	-14.711054927041314	9.8263	198.0298
11453	-5.917567684766772	11.8498	198.6
11454	-20.63310554364722	6.5612	197.548
11455	-5.8885458886601105	15.702	180.5932
11456	-8.78929031496256	18.7226	197.2038
11457	3.1215333475709883	26.0332	196.9457
11458	-41.85855599271002	16.0393	198.6
11459	-14.072012558024685	14.2647	197.4103
11460	20.16303433397205	39.0233	197.2726
11461	11.652416552649415	30.2484	198.6
11462	-2.8762697277397464	15.3917	198.0986
11463	-5.311005080527586	15.39	198.6
11464	-88.53600957293101	27.3294	198.6
11465	-5.5454969248214425	19.0498	198.6
11466	-37.389078916065365	14.8186	198.6
11467	-21.04781230704333	13.6191	198.6
11468	-9.034425267949636	13.4364	198.6
11469	-0.2830543582601841	8.3524	198.6
11470	-45.58670979354552	-20.5454	198.6
11471	-38.44918460171114	-23.5628	198.6
11472	10.024350405065016	4.8026	198.6
11473	-36.69731029881734	-25.7015	198.6
11474	-24.854866651027244	-26.6513	198.6
11475	-33.2568085149628	-3.0741	198.6
11476	-22.659970661992663	1.3522	198.6
11477	-21.65624061861189	-17.1959	198.6
11478	-53.967883831408116	-21.1333	198.6
11479	-0.4393058035916262	12.5031	198.6
11480	5.978658766340919	15.8809	198.6
11481	14.666052407242455	13.4387	198.6
11482	-15.240448287654717	15.4539	198.6
11483	26.086595572436142	13.7273	198.6
11484	-15.579370935650608	13.4318	197.2726
11485	-9.794567440025329	13.8771	198.2363
