,Value
3959,17.3913
3960,17.9448
3961,13.6398
3962,17.2039
3963,17.0977
3964,-2.7956
3965,21.2054
3966,20.567
3967,20.8227
3968,22.3008
3969,21.9763
3970,22.4433
3971,23.6167
3972,29.5107
3973,25.8689
3974,26.7413
3975,25.5083
3976,24.2115
3977,23.5952
3978,22.43
3979,21.928
3980,20.8757
3981,20.9819
3982,16.8923
3983,17.2667
3984,17.9521
3985,17.2267
3986,17.0707
3987,17.212
3988,17.7286
3989,19.5016
3990,21.0004
3991,21.7869
3992,24.5378
3993,23.3208
3994,24.0219
3995,23.4955
3996,24.7855
3997,28.723
3998,25.6695
3999,25.916
4000,27.1515
4001,24.6574
4002,23.5683
4003,22.7622
4004,16.8874
4005,19.4348
4006,-20.8035
4007,-82.7927
4008,-21.966
4009,-21.8572
4010,16.2645
4011,16.6425
4012,16.9387
4013,18.5322
4014,20.7472
4015,20.9414
4016,22.8276
4017,23.6238
4018,27.172
4019,26.6498
4020,27.8343
4021,27.35
4022,29.3158
4023,30.1139
4024,31.2911
4025,25.8825
4026,25.2529
4027,24.8275
4028,23.2964
4029,21.8356
4030,19.7059
4031,13.6819
4032,17.1565
4033,16.4792
4034,16.3342
4035,16.0556
4036,15.9732
4037,17.7458
4038,19.2666
4039,19.9895
4040,21.4803
4041,23.679
4042,22.4578
4043,21.5506
4044,24.1069
4045,29.5284
4046,32.6244
4047,32.5569
4048,31.5299
4049,27.3696
4050,24.4568
4051,-58.0957
4052,-1.9448
4053,-41.5048
4054,-36.3988
4055,-35.6525
4056,10.4618
4057,-16.8724
4058,6.1744
4059,9.9075
4060,8.3264
4061,-4.4458
4062,-22.0548
4063,-10.228
4064,-32.8756
4065,-62.7352
4066,9.453
4067,-13.7074
4068,33.2694
4069,26.8608
4070,-69.3834
4071,-116.6967
4072,-58.2303
4073,-38.7323
4074,-13.4487
4075,-20.843
4076,11.8813
4077,-14.9398
4078,-20.0755
4079,-29.4566
4080,-20.9637
4081,-16.6646
4082,-15.6888
4083,-16.4917
4084,-14.9426
4085,-14.5934
4086,-12.3906
4087,7.7479
4088,7.1507
4089,9.4827
4090,9.2314
4091,-12.0781
4092,8.6085
4093,19.064
4094,12.3274
4095,19.9887
4096,23.9179
4097,22.4614
4098,21.4447
4099,20.9855
4100,20.0135
4101,18.8896
4102,-14.6196
4103,-4.861
4104,-0.1376
4105,-0.1933
4106,-1.7181
4107,1.6536
4108,2.6043
4109,-9.478
4110,2.8036
4111,9.9168
4112,9.4531
4113,21.7078
4114,18.3589
4115,31.3243
4116,20.6617
4117,20.0181
4118,-3.9036
4119,20.3586
4120,21.7236
4121,17.2784
4122,14.615
4123,20.8992
4124,13.7102
4125,8.1936
4126,-14.5836
4127,-14.2543
4128,-12.5075
4129,-14.7612
4130,-10.268
4131,-11.299
4132,-12.5868
4133,-13.7295
4134,6.4207
4135,8.9994
4136,18.3842
4137,10.5444
4138,15.4757
4139,20.8386
4140,34.5627
4141,24.6393
4142,27.8376
4143,26.9454
4144,25.3997
4145,22.4106
4146,-6.4609
4147,20.9572
4148,20.6641
4149,18.4824
4150,9.8836
4151,6.9495
4152,16.4871
4153,6.4532
4154,3.2095
4155,2.5988
4156,1.9262
4157,15.9663
4158,9.4214
4159,20.3006
4160,11.505
4161,11.0587
4162,22.1945
4163,21.2321
4164,12.1644
4165,-17.2927
4166,12.7612
4167,12.0745
4168,12.9959
4169,10.8004
4170,13.0024
4171,13.2292
4172,12.8713
4173,8.6855
4174,2.6073
4175,-2.1686
4176,-8.0487
4177,-7.9078
4178,-7.5791
4179,-7.8854
4180,-11.3747
4181,-1.6019
4182,2.8014
4183,8.1746
4184,8.238
4185,9.8896
4186,-1.357
4187,12.4935
4188,21.4022
4189,14.9515
4190,24.8155
4191,28.9499
4192,26.6031
4193,24.5817
4194,17.9564
4195,22.8775
4196,22.7575
4197,13.0703
4198,7.4696
4199,0.7263
4200,5.189
4201,3.7084
4202,8.9583
4203,11.3017
4204,4.3131
4205,16.7918
4206,17.8727
4207,34.801
4208,22.6109
4209,22.5941
4210,24.829
4211,33.1698
4212,64.8363
4213,51.0294
4214,173.2909
4215,39.8802
4216,32.4153
4217,27.2114
4218,26.5774
4219,24.9608
4220,24.8149
4221,20.7311
4222,19.3217
4223,0.0001
4224,14.0857
4225,13.4608
4226,14.9339
4227,17.591
4228,16.6464
4229,18.9732
4230,19.928
4231,25.4543
4232,30.6636
4233,0.6461
4234,27.1109
4235,26.042
4236,25.0555
4237,30.0749
4238,30.2833
4239,28.0695
4240,25.2647
4241,25.4759
4242,23.5838
4243,29.9034
4244,30.2689
4245,23.1571
4246,20.8136
4247,18.9866
4248,-8.7995
4249,17.8179
4250,19.0454
4251,19.0408
4252,19.0198
4253,19.1439
4254,19.1055
4255,22.1182
4256,40.5486
4257,32.3644
4258,33.5211
4259,29.5327
4260,33.3185
4261,33.9242
4262,33.5187
4263,35.1142
4264,35.2869
4265,32.603
4266,27.2019
4267,28.8088
4268,30.8657
4269,22.2861
4270,18.8909
4271,-1.0934
4272,-7.188
4273,-16.6754
4274,-17.1728
4275,-20.3085
4276,-14.1374
4277,-25.4066
4278,-24.0269
4279,18.3287
4280,7.233
4281,12.0359
4282,34.5171
4283,29.133
4284,39.1092
4285,40.1228
4286,34.0871
4287,35.5698
4288,33.1776
4289,30.8931
4290,27.1118
4291,26.873
4292,22.37
4293,20.3034
4294,18.9186
4295,7.8319
4296,18.0319
4297,17.1547
4298,17.4179
4299,17.962
4300,19.0889
4301,19.5667
4302,20.0414
4303,23.1288
4304,33.4757
4305,33.2227
4306,36.491
4307,36.4034
4308,36.1116
4309,35.0203
4310,34.7634
4311,35.3319
4312,33.7658
4313,34.0675
4314,28.716
4315,25.992
4316,27.5825
4317,27.3701
4318,27.2263
4319,19.5255
4320,17.9705
4321,17.8446
4322,17.4214
4323,17.0353
4324,17.4262
4325,18.156
4326,17.7635
4327,19.4687
4328,27.5325
4329,24.6106
4330,26.466
4331,29.0199
4332,32.938
4333,33.3613
4334,33.1177
4335,33.2935
4336,32.0857
4337,32.0648
4338,30.1995
4339,25.6013
4340,19.8918
4341,-13.1002
4342,4.9806
4343,-4.6346
4344,2.0581
4345,-1.2829
4346,-3.3185
4347,-0.8572
4348,0.2291
4349,5.2191
4350,15.7274
4351,2.7667
4352,18.8307
4353,19.6347
4354,21.9634
4355,27.1125
4356,41.2009
4357,33.4217
4358,30.8036
4359,32.6007
4360,31.8317
4361,31.0888
4362,27.3492
4363,23.82
4364,23.1782
4365,22.6696
4366,20.6261
4367,18.707
4368,18.1605
4369,17.4985
4370,17.5526
4371,17.7861
4372,19.3765
4373,19.916
4374,20.6515
4375,20.675
4376,23.5995
4377,23.8852
4378,24.0679
4379,24.6262
4380,28.3924
4381,33.6363
4382,27.5263
4383,25.4849
4384,25.2994
4385,24.5483
4386,21.8944
4387,9.9986
4388,25.3046
4389,24.4054
4390,21.9965
4391,19.8867
4392,19.5357
4393,19.0839
4394,18.1105
4395,18.2563
4396,18.1085
4397,18.1221
4398,18.508
4399,19.9052
4400,21.101
4401,22.2242
4402,22.6155
4403,37.7197
4404,41.362
4405,80.3368
4406,31.687
4407,72.8799
4408,37.4188
4409,23.6927
4410,30.8373
4411,23.9301
4412,23.0953
4413,21.1044
4414,22.8661
4415,18.4242
4416,12.6348
4417,13.2843
4418,15.1749
4419,12.4672
4420,13.3028
4421,14.64
4422,17.2716
4423,18.4749
4424,22.6216
4425,22.782
4426,24.6491
4427,26.3776
4428,34.0254
4429,26.3619
4430,11.0922
4431,48.5913
4432,24.6418
4433,15.5954
4434,13.611
4435,20.662
4436,6.9351
4437,-12.843
4438,-22.4473
4439,-13.0883
4440,-9.9994
4441,-10.0247
4442,-8.6384
4443,-9.3734
4444,1.1489
4445,-7.8126
4446,-2.0601
4447,-4.5284
4448,17.5742
4449,-19.0696
4450,-16.4256
4451,-32.9584
4452,4.6021
4453,-44.4932
4454,23.7146
4455,-30.3777
4456,2.377
4457,8.8676
4458,11.3195
4459,10.8095
4460,21.0686
4461,-14.7452
4462,-17.3774
4463,-13.2602
4464,8.6362
4465,5.7164
4466,-4.7186
4467,4.661
4468,6.3213
4469,8.0927
4470,17.8173
4471,18.8468
4472,19.1254
4473,22.7862
4474,22.1546
4475,20.7922
4476,12.0193
4477,16.5178
4478,-79.8869
4479,-25.0755
4480,-12.5833
4481,7.9912
4482,-17.8358
4483,8.5882
4484,9.8178
4485,-20.2295
4486,13.5364
4487,-9.8035
4488,8.917
4489,17.8315
4490,7.248
4491,-13.338
4492,-20.501
4493,-8.2805
4494,7.8508
4495,7.0462
4496,9.3395
4497,8.9665
4498,10.0105
4499,14.892
4500,17.616
4501,19.4897
4502,20.0498
4503,20.1187
4504,20.8773
4505,20.2406
4506,20.3787
4507,19.7264
4508,20.3051
4509,19.9245
4510,19.1674
4511,18.5988
4512,18.272
4513,18.5127
4514,18.7337
4515,19.3122
4516,18.9727
4517,22.1598
4518,21.6071
4519,22.5404
4520,24.3653
4521,22.9859
4522,40.9231
4523,24.896
4524,24.4522
4525,25.6438
4526,24.9995
4527,24.2957
4528,24.1826
4529,23.0988
4530,22.1087
4531,20.9778
4532,21.4613
4533,20.516
4534,18.0353
4535,17.3665
4536,17.8795
4537,17.6859
4538,17.3351
4539,18.1594
4540,18.482
4541,20.028
4542,21.7051
4543,21.5316
4544,22.2046
4545,23.3536
4546,22.5708
4547,25.693
4548,31.6616
4549,34.838
4550,37.3264
4551,31.4541
4552,29.3797
4553,23.629
4554,18.0581
4555,19.162
4556,17.8014
4557,14.1876
4558,-10.6091
4559,4.6733
4560,-14.1109
4561,-19.3665
4562,-14.3164
4563,15.9609
4564,14.9186
4565,17.1625
4566,18.9799
4567,15.6657
4568,15.6138
4569,20.5626
4570,19.9727
4571,-2.3547
4572,-26.5418
4573,-18.8649
4574,-2.5917
4575,-18.9126
4576,13.497
4577,-66.2327
4578,-33.5635
4579,2.585
4580,-18.3056
4581,-24.0728
4582,-17.7966
4583,-10.9175
4584,-8.2985
4585,-11.6516
4586,-2.5729
4587,0.002
4588,15.5687
4589,6.2308
4590,15.8357
4591,17.6474
4592,10.3658
4593,11.5743
4594,19.161
4595,17.4186
4596,19.3755
4597,-90.192
4598,-27.4326
4599,-13.1978
4600,-6.8943
4601,19.5605
4602,14.5716
4603,12.9643
4604,-29.6184
4605,-17.2534
4606,-14.0053
4607,-6.5886
4608,-18.2144
4609,-6.126
4610,-12.5775
4611,-10.4272
4612,0.5445
4613,1.5813
4614,1.8212
4615,10.5598
4616,18.1893
4617,10.3252
4618,23.8329
4619,297.4792
4620,31.0955
4621,31.4223
4622,31.0124
4623,28.8517
4624,32.0507
4625,34.2278
4626,30.9868
4627,31.8269
4628,23.5292
4629,16.5154
4630,-13.8181
4631,-13.4162
4632,-2.1996
4633,15.6005
4634,4.8729
4635,10.4266
4636,6.9286
4637,17.4636
4638,18.5914
4639,19.9596
4640,26.936
4641,60.8106
4642,40.44
4643,34.5065
4644,34.6388
4645,35.6791
4646,32.4985
4647,32.7242
4648,32.2698
4649,32.234
4650,34.8149
4651,30.1885
4652,24.9595
4653,25.4411
4654,14.5456
4655,-12.0484
4656,-5.2529
4657,7.2729
4658,-14.3493
4659,17.1328
4660,18.9474
4661,19.8184
4662,19.5081
4663,21.3778
4664,32.4006
4665,35.59
4666,31.8465
4667,34.557
4668,37.7348
4669,55.7447
4670,68.1572
4671,51.0445
4672,40.6016
4673,43.7795
4674,40.5376
4675,37.6145
4676,30.1399
4677,22.3055
4678,-4.2564
4679,17.7018
4680,7.8384
4681,16.8284
4682,17.6849
4683,17.9825
4684,18.351
4685,21.5535
4686,20.3324
4687,22.7855
4688,34.0466
4689,25.493
4690,27.2145
4691,32.1659
4692,33.2876
4693,30.803
4694,29.3949
4695,33.6226
4696,33.8283
4697,45.8744
4698,40.0155
4699,23.6945
4700,23.5279
4701,4.2178
4702,20.0935
4703,19.3366
4704,18.5447
4705,17.2416
4706,17.5047
4707,17.0887
4708,17.2703
4709,17.9046
4710,18.4382
4711,19.1615
4712,22.8198
4713,24.198
4714,38.882
4715,38.8218
4716,36.0185
4717,45.7109
4718,60.8122
4719,38.3785
4720,43.9742
4721,38.4976
4722,40.0944
4723,36.8789
4724,32.9568
4725,25.7512
4726,21.5624
4727,16.8613
4728,18.3393
4729,17.4726
4730,16.7175
4731,-0.0001
4732,16.6585
4733,17.32
4734,17.7783
4735,19.5443
4736,28.5405
4737,49.697
4738,76.3227
4739,46.0219
4740,31.209
4741,33.4997
4742,30.2673
4743,4.1677
4744,18.0293
4745,20.2033
4746,20.0382
4747,21.5815
4748,-18.2358
4749,-16.7284
4750,-10.1122
4751,-11.3862
4752,-13.2199
4753,-12.3926
4754,-9.8651
4755,1.4328
4756,-11.9688
4757,2.1896
4758,5.3275
4759,8.5244
4760,19.0744
4761,18.8574
4762,24.8059
4763,39.7929
4764,34.3857
4765,34.4905
4766,25.9158
4767,30.6014
4768,22.108
4769,26.7832
4770,30.8314
4771,26.1325
4772,24.5134
4773,22.8472
4774,19.322
4775,-3.726
4776,-14.7775
4777,-13.3042
4778,16.338
4779,15.7031
4780,17.2214
4781,17.7474
4782,16.7055
4783,19.2031
4784,19.9491
4785,21.0751
4786,23.2084
4787,23.5261
4788,14.5457
4789,24.3368
4790,-29.4899
4791,17.7964
4792,-2.1903
4793,23.0557
4794,18.0745
4795,23.2929
4796,-40.047
4797,-16.5001
4798,-15.7142
4799,15.6672
4800,15.225
4801,17.0061
4802,16.4037
4803,14.7786
4804,28.5176
4805,19.5018
4806,19.9091
4807,19.9005
4808,22.414
4809,25.0905
4810,39.9824
4811,35.3581
4812,34.901
4813,37.2499
4814,35.7553
4815,33.9414
4816,-90.6328
4817,32.0624
4818,30.4194
4819,30.1116
4820,19.5841
4821,23.2574
4822,21.8304
4823,19.9619
4824,18.1151
4825,18.2024
4826,17.0611
4827,17.8002
4828,18.0964
4829,19.0733
4830,19.3433
4831,19.5965
4832,20.5699
4833,19.8583
4834,20.5841
4835,28.513
4836,28.0248
4837,31.3975
4838,30.3211
4839,29.8684
4840,30.4756
4841,28.7639
4842,25.7463
4843,24.4885
4844,25.2247
4845,21.326
4846,19.1232
4847,17.4184
4848,17.102
4849,-15.3862
4850,17.722
4851,16.9583
4852,15.8876
4853,19.6259
4854,20.5492
4855,19.6551
4856,23.4284
4857,23.325
4858,24.0172
4859,28.0665
4860,33.0803
4861,34.5259
4862,35.01
4863,35.9023
4864,34.7351
4865,34.496
4866,34.4283
4867,32.0421
4868,30.2513
4869,22.6555
4870,18.7411
4871,15.6114
4872,17.922
4873,16.7516
4874,7.4227
4875,16.0876
4876,10.4053
4877,8.1728
4878,-6.8329
4879,20.5983
4880,25.0251
4881,43.3603
4882,32.5304
4883,35.9755
4884,37.0934
4885,32.7754
4886,33.354
4887,34.5711
4888,28.2823
4889,27.8422
4890,31.6056
4891,30.6377
4892,30.4806
4893,21.3526
4894,-14.6878
4895,-14.4999
4896,5.0286
4897,0.1937
4898,4.6209
4899,3.6735
4900,8.7112
4901,8.6342
4902,10.3636
4903,20.9938
4904,28.0288
4905,28.3553
4906,32.8425
4907,35.2834
4908,35.9508
4909,33.2615
4910,32.9612
4911,34.109
4912,34.6291
4913,34.0291
4914,31.7182
4915,30.048
4916,28.1447
4917,23.1619
4918,22.3717
4919,19.4394
4920,13.1888
4921,8.3789
4922,17.1075
4923,17.077
4924,17.0201
4925,16.586
4926,16.9908
4927,19.3717
4928,20.941
4929,22.5619
4930,24.0332
4931,31.4294
4932,32.1814
4933,30.4202
4934,30.5498
4935,32.8327
4936,31.7353
4937,27.1219
4938,25.8529
4939,23.2295
4940,15.4142
4941,10.7957
4942,6.0739
4943,-10.4038
4944,16.9732
4945,16.6329
4946,15.0093
4947,15.4714
4948,15.8986
4949,16.6475
4950,14.6924
4951,6.9278
4952,21.5278
4953,23.8154
4954,25.5462
4955,32.6642
4956,33.9358
4957,40.8317
4958,39.3296
4959,32.4043
4960,31.4462
4961,29.4284
4962,28.7532
4963,26.3354
4964,27.1829
4965,21.0817
4966,21.029
4967,-10.4614
4968,12.5483
4969,17.5608
4970,16.9693
4971,17.6193
4972,17.6811
4973,19.2483
4974,19.7592
4975,22.3751
4976,25.6131
4977,27.1981
4978,30.7838
4979,30.3444
4980,29.8645
4981,25.6984
4982,24.8538
4983,25.6394
4984,28.0599
4985,27.8483
4986,27.5269
4987,13.192
4988,22.2792
4989,11.5772
4990,-10.5391
4991,1.2956
4992,-9.4505
4993,1.1432
4994,-13.4584
4995,15.133
4996,15.6995
4997,-7.7856
4998,13.1
4999,20.5601
5000,20.4768
5001,22.6033
5002,31.3378
5003,33.1063
5004,31.951
5005,32.7986
5006,33.6525
5007,34.7994
5008,34.1771
5009,30.6179
5010,28.9109
5011,28.3579
5012,27.8088
5013,26.5881
5014,20.9883
5015,12.7487
5016,18.165
5017,17.0407
5018,17.9011
5019,17.9297
5020,17.7952
5021,17.8159
5022,18.2686
5023,19.0972
5024,20.978
5025,18.0046
5026,23.7682
5027,35.921
5028,34.4622
5029,33.2455
5030,32.2485
5031,32.0303
5032,31.5471
5033,30.8709
5034,29.0857
5035,28.7005
5036,27.3797
5037,25.1169
5038,22.2524
5039,20.4917
5040,20.0611
5041,19.8698
5042,19.5791
5043,19.3206
5044,19.4815
5045,20.4381
5046,21.4385
5047,23.7599
5048,25.0333
5049,26.1574
5050,31.2991
5051,28.547
5052,33.163
5053,30.3705
5054,30.3493
5055,32.0435
5056,32.8413
5057,32.5365
5058,31.3851
5059,30.0132
5060,31.0431
5061,25.9673
5062,23.3168
5063,21.8837
5064,21.9144
5065,20.6175
5066,20.0762
5067,19.4599
5068,19.628
5069,20.6777
5070,21.5117
5071,24.5255
5072,50.6785
5073,31.988
5074,31.5086
5075,29.9803
5076,33.3782
5077,32.9358
5078,33.9305
5079,33.294
5080,33.5437
5081,35.3855
5082,33.0387
5083,30.1053
5084,28.5475
5085,26.3957
5086,24.4261
5087,20.2335
5088,20.721
5089,19.3554
5090,19.4433
5091,19.0647
5092,18.9283
5093,19.1316
5094,19.2604
5095,21.4122
5096,22.7067
5097,25.4902
5098,25.9606
5099,33.6733
5100,33.8115
5101,31.5127
5102,32.3445
5103,32.5018
5104,31.852
5105,31.3736
5106,28.4119
5107,25.0534
5108,24.7366
5109,21.5379
5110,19.4639
5111,11.5879
5112,17.6794
5113,16.2327
5114,15.1253
5115,15.0361
5116,16.2797
5117,15.5371
5118,15.6079
5119,19.8051
5120,22.1851
5121,23.7132
5122,23.4399
5123,26.0924
5124,28.8747
5125,33.0192
5126,31.4614
5127,33.4444
5128,34.6503
5129,36.6747
5130,31.6568
5131,29.482
5132,27.1779
5133,21.9085
5134,21.1405
5135,17.8513
5136,17.482
5137,16.6837
5138,15.7722
5139,14.5909
5140,14.7128
5141,17.0678
5142,18.5942
5143,20.2815
5144,22.7679
5145,25.0269
5146,38.2959
5147,34.0203
5148,34.0616
5149,32.9846
5150,35.1686
5151,37.3315
5152,35.4728
5153,33.729
5154,29.6225
5155,23.6773
5156,26.1905
5157,23.1068
5158,20.4675
5159,18.0084
5160,17.6589
5161,17.161
5162,16.5963
5163,16.8096
5164,14.2204
5165,18.4207
5166,19.397
5167,20.1822
5168,22.0784
5169,22.8587
5170,30.8198
5171,25.9912
5172,24.3876
5173,25.8053
5174,25.4196
5175,25.3762
5176,26.0321
5177,25.917
5178,23.8724
5179,23.4579
5180,21.9525
5181,14.416
5182,17.424
5183,5.8316
5184,13.0455
5185,13.9288
5186,12.707
5187,13.1879
5188,14.6999
5189,17.3288
5190,18.3277
5191,21.9495
5192,22.408
5193,23.6516
5194,25.243
5195,27.8912
5196,30.7488
5197,30.8643
5198,32.1214
5199,35.4809
5200,60.5099
5201,38.1772
5202,31.1182
5203,29.0132
5204,29.2474
5205,20.9519
5206,18.585
5207,17.6366
5208,18.3783
5209,13.6229
5210,17.0741
5211,9.9819
5212,10.8257
5213,17.8371
5214,14.6145
5215,18.402
5216,20.7872
5217,23.1891
5218,31.8078
5219,35.5428
5220,32.7827
5221,42.9498
5222,32.4309
5223,34.3123
5224,30.2902
5225,29.2583
5226,23.8092
5227,20.6026
5228,16.3368
5229,18.1609
5230,11.8744
5231,8.8143
5232,18.2785
5233,18.1149
5234,17.8856
5235,17.2609
5236,17.9185
5237,18.9967
5238,20.5967
5239,22.9247
5240,25.3319
5241,36.5601
5242,33.0924
5243,34.0051
5244,37.1725
5245,-79.4376
5246,-183.1237
5247,-154.7412
5248,32.2629
5249,25.888
5250,24.9221
5251,24.592
5252,24.5465
5253,-8.8515
5254,-20.7968
5255,-14.7323
5256,-14.446
5257,-17.9575
5258,-5.4339
5259,0.2451
5260,-11.1795
5261,16.1247
5262,15.6805
5263,17.2844
5264,20.6102
5265,22.229
5266,21.1801
5267,24.5994
5268,12.8867
5269,26.3665
5270,28.0851
5271,24.7133
5272,25.6212
5273,17.233
5274,22.9073
5275,25.2403
5276,26.4803
5277,19.6712
5278,18.8262
5279,18.3086
5280,18.3158
5281,18.3471
5282,17.0032
5283,0.0019
5284,16.7406
5285,17.0832
5286,16.799
5287,18.2937
5288,24.8607
5289,23.6792
5290,24.2339
5291,30.2692
5292,32.4838
5293,33.9625
5294,34.9477
5295,34.2254
5296,36.8148
5297,35.374
5298,33.8399
5299,31.3169
5300,30.6014
5301,24.2157
5302,21.8241
5303,19.364
5304,18.4089
5305,17.4744
5306,17.1249
5307,16.8055
5308,17.9246
5309,19.1468
5310,20.2312
5311,19.4533
5312,22.4276
5313,25.1038
5314,496.7887
5315,29.9061
5316,30.0501
5317,29.2454
5318,30.9244
5319,31.2054
5320,32.6976
5321,34.7663
5322,32.6642
5323,30.4311
5324,31.9976
5325,23.7935
5326,20.6907
5327,19.4535
5328,19.059
5329,18.2595
5330,17.7431
5331,17.4567
5332,17.7735
5333,18.6744
5334,20.257
5335,21.9577
5336,24.238
5337,37.6231
5338,35.0781
5339,32.8485
5340,42.5159
5341,35.0034
5342,35.2514
5343,35.0019
5344,33.7234
5345,33.4919
5346,33.5804
5347,31.9885
5348,32.3104
5349,21.8367
5350,19.2338
5351,18.2325
5352,16.2265
5353,16.6548
5354,16.9196
5355,16.6303
5356,16.3424
5357,17.8644
5358,18.483
5359,19.9483
5360,23.6159
5361,26.3866
5362,32.417
5363,44.8447
5364,30.9715
5365,32.4828
5366,32.611
5367,34.2529
5368,35.5252
5369,34.6412
5370,31.9136
5371,26.0283
5372,31.4697
5373,21.4633
5374,-13.2521
5375,-12.5935
5376,-14.8854
5377,-11.7393
5378,11.582
5379,12.9606
5380,-1.1507
5381,15.9438
5382,11.9341
5383,18.4501
5384,21.8338
5385,22.6448
5386,25.2855
5387,30.5693
5388,33.8463
5389,34.8713
5390,35.081
5391,36.3498
5392,39.1302
5393,38.0557
5394,33.395
5395,30.9298
5396,30.4888
5397,17.1659
5398,16.9844
5399,17.894
5400,17.104
5401,16.6551
5402,13.4658
5403,13.7602
5404,16.7812
5405,18.3282
5406,19.7441
5407,21.8977
5408,22.771
5409,22.9417
5410,45.696
5411,27.493
5412,32.2158
5413,33.5389
5414,34.6706
5415,34.03
5416,38.5231
5417,46.5704
5418,33.9097
5419,28.0787
5420,25.9357
5421,17.1707
5422,14.0163
5423,-5.2868
5424,11.8164
5425,15.5818
5426,14.1271
5427,14.3536
5428,14.493
5429,16.0561
5430,15.9175
5431,18.811
5432,23.9034
5433,24.7953
5434,25.1013
5435,40.2935
5436,32.2162
5437,34.9791
5438,32.6674
5439,32.556
5440,30.5562
5441,27.8872
5442,26.8808
5443,24.4444
5444,23.0005
5445,-13.6557
5446,-3.1127
5447,-0.1784
5448,-10.6879
5449,2.0936
5450,-6.5581
5451,-2.522
5452,8.5092
5453,1.0258
5454,-5.46
5455,17.2773
5456,21.4683
5457,16.1651
5458,22.44
5459,24.7963
5460,33.1493
5461,33.5992
5462,32.884
5463,29.9494
5464,-26.8549
5465,25.4847
5466,19.7492
5467,16.9373
5468,8.8648
5469,-20.5093
5470,-23.0955
5471,-19.317
5472,1.5061
5473,12.9231
5474,16.8234
5475,15.3077
5476,1.6194
5477,10.639
5478,22.194
5479,21.688
5480,24.3694
5481,33.7305
5482,34.1213
5483,32.2529
5484,34.2805
5485,32.3649
5486,32.5307
5487,31.8869
5488,33.7942
5489,25.2742
5490,23.9256
5491,18.96
5492,1.9681
5493,10.5321
5494,-12.7571
5495,-12.1534
5496,1.4812
5497,-11.2681
5498,16.4475
5499,17.749
5500,9.3963
5501,-10.7278
5502,20.3006
5503,18.4958
5504,20.2373
5505,19.5406
5506,19.1139
5507,9.9845
5508,4.1237
5509,-16.2894
5510,21.1495
5511,22.3766
5512,31.5872
5513,23.9779
5514,13.5491
5515,22.5019
5516,25.5085
5517,25.5085
5518,11.6939
5519,-5.4441
5520,-7.3118
5521,-1.0823
5522,15.5457
5523,15.1675
5524,11.0616
5525,18.233
5526,19.4821
5527,0.8444
5528,18.3514
5529,17.6156
5530,17.7473
5531,17.7641
5532,18.1599
5533,22.6423
5534,20.7501
5535,21.6643
5536,24.5733
5537,24.6462
5538,25.0821
5539,26.2569
5540,29.5447
5541,20.8862
5542,20.0516
5543,11.7555
5544,17.2784
5545,15.1803
5546,14.1012
5547,-12.4863
5548,-10.567
5549,-13.3225
5550,-14.1426
5551,-23.9736
5552,22.8923
5553,-60.8067
5554,-22.415
5555,-24.2394
5556,-28.717
5557,-57.2922
5558,-40.8422
5559,-54.9067
5560,-35.4067
5561,-34.4599
5562,-26.7744
5563,-51.3807
5564,-123.4353
5565,-94.2931
5566,-35.1348
5567,-74.1877
5568,-35.3701
5569,-20.9139
5570,-29.5574
5571,-25.5146
5572,-14.4584
5573,-21.3044
5574,9.3986
5575,8.3614
5576,-15.164
5577,-26.5185
5578,-19.8404
5579,-16.8015
5580,-33.2959
5581,-55.5283
5582,-59.0362
5583,-50.0967
5584,-65.9271
5585,-20.7436
5586,14.5253
5587,-18.6342
5588,-21.5733
5589,-16.1
5590,-35.2674
5591,-12.6464
5592,-14.5477
5593,-0.6439
5594,-8.8463
5595,-6.1212
5596,-11.9042
5597,-36.2675
5598,-81.4267
5599,-18.8934
5600,9.8856
5601,11.7509
5602,16.4745
5603,9.463
5604,13.5813
5605,18.2857
5606,9.1884
5607,11.5728
5608,26.8149
5609,21.155
5610,4.2631
5611,-1.9389
5612,12.383
5613,-15.4185
5614,-84.5242
5615,-79.0788
5616,-12.7346
5617,-54.6897
5618,15.2973
5619,-22.5128
5620,-71.5508
5621,-71.5334
5622,-27.2103
5623,-82.9564
5624,-10.5682
5625,-37.3294
5626,-18.2339
5627,8.0289
5628,10.8784
5629,14.7061
5630,-31.5588
5631,25.4377
5632,25.8341
5633,34.7158
5634,25.2103
5635,28.6961
5636,25.368
5637,20.6805
5638,18.2009
5639,17.9865
5640,4.4293
5641,18.8222
5642,18.5125
5643,18.0167
5644,18.4738
5645,19.6879
5646,21.0006
5647,20.4596
5648,-29.6192
5649,-50.253
5650,22.2285
5651,25.0354
5652,30.8673
5653,58.372
5654,31.4819
5655,35.6338
5656,32.5097
5657,33.595
5658,34.8823
5659,25.5811
5660,19.9625
5661,-14.9111
5662,-13.1524
5663,-16.1792
5664,-70.4989
5665,1.0625
5666,11.1021
5667,14.2179
5668,15.5661
5669,16.8907
5670,0.1676
5671,18.5344
5672,20.2551
5673,20.7386
5674,21.5728
5675,22.7255
5676,25.9826
5677,29.5981
5678,33.4394
5679,31.3404
5680,33.7367
5681,34.7191
5682,25.6659
5683,23.4577
5684,15.5004
5685,-2.6595
5686,-2.5538
5687,-2.0047
5688,-0.0701
5689,-14.3222
5690,12.3889
5691,-2.2139
5692,5.977
5693,17.9347
5694,18.4328
5695,18.034
5696,20.9838
