STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,WDF2,WDF5,WSF2,WSF5
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/5/2016,30.87,,,200,350,44.1,53.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/6/2016,13.87,,,350,350,27.1,42.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/7/2016,10.51,,,10,40,29.1,36
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/8/2016,8.28,,,200,200,21,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/9/2016,21.92,,,160,200,35.1,44.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/10/2016,14.09,,,200,200,36,44.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/11/2016,14.09,,,40,40,25.9,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/12/2016,6.71,,,170,170,17,21
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/13/2016,11.41,,,170,160,21,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/14/2016,17,,,150,150,25.1,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/15/2016,22.37,,,150,150,33.1,45
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/16/2016,19.69,,,150,150,33.1,42.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/17/2016,11.63,,,350,310,19.9,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/18/2016,9.84,,,330,330,21.9,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/19/2016,7.83,,,60,80,18.1,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/20/2016,4.47,,,360,360,21,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/21/2016,7.83,,,350,350,18.1,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/22/2016,8.05,,,170,180,16.1,19
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/23/2016,21.92,,,190,160,36,42.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/24/2016,22.82,,,170,160,31.1,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/25/2016,9.62,,,170,180,25.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/26/2016,10.96,,,170,170,23,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/27/2016,12.08,,,320,330,28,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/28/2016,11.41,,,50,50,23.9,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/29/2016,14.99,,,60,50,29.1,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,4/30/2016,11.86,,,310,310,21,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/1/2016,14.54,,,340,340,25.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/2/2016,7.16,,,340,350,17,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/3/2016,9.62,,,320,340,23,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/4/2016,8.05,,,20,360,18.1,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/5/2016,7.61,,,150,170,15,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/6/2016,16.11,,,170,170,25.9,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/7/2016,19.91,,,170,170,36,46.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/8/2016,16.55,,,160,210,33.1,42.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/9/2016,13.87,,,240,240,25.9,36
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/10/2016,10.07,,,160,150,23,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/11/2016,14.32,,,170,170,25.1,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/12/2016,5.82,,,40,40,14.1,18.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/13/2016,16.78,,,200,190,32,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/14/2016,10.51,,,30,40,21.9,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/15/2016,8.95,,,190,160,19.9,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/16/2016,12.75,,,280,280,28,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/17/2016,11.86,,,40,70,23,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/18/2016,8.72,,,60,60,18.1,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/19/2016,5.59,,,170,160,13,16.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/20/2016,10.29,,,160,160,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/21/2016,16.33,,,170,170,28,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/22/2016,16.33,,,130,130,32,45
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/23/2016,19.01,,,150,150,33.1,40.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/24/2016,19.46,,,180,170,32,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/25/2016,13.42,,,170,170,29.1,40.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/26/2016,21.47,,,200,190,38.9,47
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/27/2016,12.3,,,260,270,23.9,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/28/2016,6.93,,,270,330,14.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/29/2016,11.63,,,230,230,38,49
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/30/2016,8.05,,,170,210,17,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,5/31/2016,9.17,,,340,330,36,53
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/1/2016,6.71,,,50,50,19.9,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/2/2016,5.82,,,70,60,21.9,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/3/2016,4.7,,,120,130,10.1,14.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/4/2016,9.17,,,10,20,23,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/5/2016,6.71,,,70,20,13,18.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/6/2016,5.82,,,150,70,13,19
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/7/2016,9.17,,,190,190,17,21
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/8/2016,20.36,,,170,160,29.1,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/9/2016,20.36,,,160,180,29.1,36
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/10/2016,13.42,,,190,200,23.9,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/11/2016,14.76,,,190,180,35.1,42.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/12/2016,13.65,,,190,190,23.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/13/2016,10.51,,,360,10,38.9,49
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/14/2016,10.51,,,130,120,28,40.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/15/2016,14.32,,,180,190,25.1,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/16/2016,12.53,,,180,160,23,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/17/2016,14.32,,,160,150,25.1,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/18/2016,10.96,,,40,40,36,44.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/19/2016,8.28,,,150,180,21,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/20/2016,11.18,,,170,190,17,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/21/2016,12.53,,,190,210,21.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/22/2016,16.55,,,190,200,25.9,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/23/2016,8.5,,,50,50,21.9,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/24/2016,16.33,,,320,330,31.1,45
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/25/2016,16.55,,,190,190,25.9,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/26/2016,6.71,,,170,170,23,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/27/2016,7.38,,,150,130,29.1,42.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/28/2016,5.37,,,60,50,28,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/29/2016,8.28,,,290,290,25.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,6/30/2016,6.26,,,340,340,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/1/2016,9.62,,,330,330,21.9,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/2/2016,15.43,,,190,190,29.1,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/3/2016,6.49,,,40,30,14.1,17
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/4/2016,8.05,,,210,220,18.1,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/5/2016,14.99,,,210,200,29.1,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/6/2016,15.88,,,180,170,25.1,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/7/2016,14.54,,,260,250,36,46.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/8/2016,7.83,,,260,270,42.9,52.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/9/2016,9.62,,,150,160,19.9,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/10/2016,17.45,,,160,160,30,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/11/2016,23.49,,,170,160,36,44.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/12/2016,12.97,,,170,170,31.1,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/13/2016,10.29,,,170,170,25.9,36
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/14/2016,10.29,,,70,70,23,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/15/2016,9.62,,,320,320,47,59.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/16/2016,11.63,,,170,170,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/17/2016,20.58,,,170,170,32,40.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/18/2016,16.78,,,190,190,23.9,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/19/2016,13.2,,,170,170,21.9,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/20/2016,15.43,,,180,180,23,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/21/2016,16.11,,,190,180,29.1,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/22/2016,14.09,,,170,180,23,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/23/2016,15.43,,,190,180,23,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/24/2016,10.51,,,170,170,21.9,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/25/2016,6.26,,,320,320,21.9,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/26/2016,6.04,,,160,160,18.1,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/27/2016,4.47,,,60,40,16.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/28/2016,7.16,,,150,130,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/29/2016,8.5,,,170,300,21.9,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/30/2016,11.18,,,160,160,23,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/31/2016,14.32,,,180,180,28,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/1/2016,17.9,,,160,180,29.1,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/2/2016,9.84,,,40,50,25.1,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/3/2016,6.49,,,170,170,18.1,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/4/2016,15.66,,,170,150,25.9,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/5/2016,6.49,,,270,260,28,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/6/2016,8.05,,,360,350,21.9,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/7/2016,7.83,,,190,190,33.1,42.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/8/2016,9.4,,,230,220,23,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/9/2016,9.62,,,160,180,21,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/10/2016,15.21,,,170,160,33.1,42.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/11/2016,12.75,,,230,230,29.1,36
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/12/2016,10.51,,,360,20,19.9,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/13/2016,7.38,,,40,40,21,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/14/2016,5.37,,,60,60,13,17
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/15/2016,8.28,,,150,150,19.9,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/16/2016,10.07,,,170,170,18.1,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/17/2016,8.28,,,170,190,18.1,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/18/2016,10.74,,,160,180,19.9,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/19/2016,14.32,,,160,190,25.9,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/20/2016,7.61,,,350,350,21.9,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/21/2016,6.71,,,160,150,18.1,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/22/2016,14.09,,,170,160,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/23/2016,22.59,,,170,190,33.1,40.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/24/2016,12.53,,,200,190,23.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/25/2016,5.14,,,200,190,16.1,21
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/26/2016,7.61,,,170,160,16.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/27/2016,8.5,,,260,250,33.1,40.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/28/2016,8.05,,,290,270,18.1,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/29/2016,4.47,,,340,360,19.9,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/30/2016,3.13,,,350,320,13,15
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/31/2016,3.58,,,40,40,16.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/1/2016,5.59,,,40,30,18.1,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/2/2016,6.71,,,120,130,15,19
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/3/2016,15.21,,,190,200,25.9,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/4/2016,20.8,,,180,180,33.1,42.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/5/2016,20.36,,,190,180,32,42.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/6/2016,18.12,,,260,190,29.1,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/7/2016,15.21,,,210,210,28,36
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/8/2016,13.87,,,210,180,23.9,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/9/2016,14.54,,,10,10,31.1,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/10/2016,7.61,,,20,10,21,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/11/2016,18.57,,,190,180,28,36
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/12/2016,20.8,,,200,200,33.1,42.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/13/2016,9.17,,,170,160,18.1,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/14/2016,6.49,,,20,20,14.1,17
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/15/2016,13.42,,,180,180,25.1,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/16/2016,10.07,,,190,180,19.9,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/17/2016,5.82,,,190,180,31.1,42.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/18/2016,10.29,,,170,170,18.1,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/19/2016,10.29,,,190,190,19.9,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/20/2016,12.75,,,180,180,23,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/21/2016,15.66,,,180,190,23.9,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/22/2016,14.54,,,190,190,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/23/2016,17,,,160,160,28,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/24/2016,12.08,,,190,200,28,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/25/2016,10.51,,,20,20,25.9,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/26/2016,4.92,,,70,60,13,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/27/2016,7.16,,,210,210,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/28/2016,6.71,,,60,90,16.1,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/29/2016,4.7,,,50,50,13,16.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/30/2016,5.82,,,180,180,15,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/1/2016,10.74,,,190,190,21,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/2/2016,12.97,,,150,150,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/3/2016,25.05,,,170,170,36,47
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/4/2016,16.11,,,180,190,33.1,45
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/5/2016,6.93,,,210,220,18.1,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/6/2016,18.57,,,30,350,30,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/7/2016,10.74,,,10,20,23,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/8/2016,8.95,,,170,180,19.9,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/9/2016,12.53,,,180,170,23,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/10/2016,19.91,,,200,180,30,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/11/2016,13.65,,,170,170,25.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/12/2016,14.76,,,20,20,30,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/13/2016,5.37,,,190,180,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/14/2016,18.34,,,180,170,30,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/15/2016,20.36,,,180,200,31.1,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/16/2016,19.91,,,180,190,33.1,42.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/17/2016,23.49,,,220,230,40.9,55
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/18/2016,8.5,,,10,20,21,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/19/2016,7.38,,,10,20,23,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/20/2016,8.95,,,350,350,21,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/21/2016,12.3,,,200,210,23.9,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/22/2016,14.32,,,180,180,28,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/23/2016,8.95,,,200,190,19.9,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/24/2016,7.83,,,180,180,19.9,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/25/2016,16.55,,,180,180,29.1,36
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/26/2016,7.38,,,190,190,23,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/27/2016,8.5,,,180,160,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/28/2016,18.34,,,190,210,30,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/29/2016,18.34,,,210,210,30,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/30/2016,8.72,,,20,20,21,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/31/2016,17.45,,,200,190,33.1,42.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/1/2016,11.86,,,190,190,29.1,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/2/2016,9.17,,,170,170,23,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/3/2016,6.71,,,30,30,16.1,21
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/4/2016,4.25,,,80,90,10.1,13
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/5/2016,5.82,,,150,150,17,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/6/2016,11.86,,,170,170,19.9,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/7/2016,5.82,,,280,280,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/8/2016,13.42,,,360,360,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/9/2016,3.8,,,170,130,8.9,11
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/10/2016,7.38,,,230,260,17,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/11/2016,8.95,,,20,20,19.9,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/12/2016,3.8,,,170,160,13,17
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/13/2016,12.53,,,200,180,23,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/14/2016,7.16,,,330,320,16.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/15/2016,4.92,,,190,190,13,14.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/16/2016,14.76,,,200,200,33.1,40.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/17/2016,21.03,,,220,220,33.1,40.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/18/2016,14.99,,,340,310,29.1,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/19/2016,10.07,,,170,170,21,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/20/2016,12.08,,,210,200,25.9,32
