,Value
3921,34.9064
3922,71.8456
3923,82.7823
3924,72.587
3925,55.2871
3926,30.668
3927,57.7585
3928,57.5114
3929,76.3605
3930,98.1945
3931,50.5914
3932,89.8462
3933,104.2951
3934,172.7022
3935,187.1439
3936,140.5748
3937,59.9828
3938,30.8522
3939,15.7787
3940,0.2712
3941,0.0
3942,5.0924
3943,9.2903
3944,37.4863
3945,40.619
3946,62.207
3947,41.3561
3948,59.2413
3949,51.3328
3950,108.7903
3951,152.516
3952,99.7999
3953,67.1499
3954,43.3832
3955,19.1019
3956,50.3443
3957,49.3557
3958,19.4854
3959,17.696
3960,79.8925
3961,34.7221
3962,107.1849
3963,106.8638
3964,59.7356
3965,70.3627
3966,95.3047
3967,10.1299
3968,0.2107
3969,3.4132
3970,7.1447
3971,22.553
3972,13.4781
3973,19.9966
3974,35.8278
3975,41.3561
3976,35.6435
3977,41.7247
3978,31.5893
3979,38.9605
3980,42.8303
3981,70.3627
3982,85.351
3983,72.587
3984,104.9373
3985,69.127
3986,96.9101
3987,89.8462
3988,54.2985
3989,45.226
3990,44.6731
3991,37.8548
3992,19.741
3993,0.5738
3994,0.4527
3995,0.0512
3996,0.1942
3997,0.0897
3998,0.1942
3999,0.0
4000,0.0
4001,0.0
4002,0.5463
4003,23.3198
4004,54.0514
4005,59.9828
4006,110.7826
4007,64.6785
4008,37.6705
4009,32.1422
4010,42.6461
4011,35.0906
4012,44.3046
4013,23.8311
4014,16.5456
4015,5.1857
4016,1.9206
4017,0.4747
4018,6.585
4019,6.9581
4020,4.0662
4021,7.4246
4022,7.238
4023,6.8648
4024,0.4857
4025,20.8914
4026,21.9139
4027,31.7736
4028,44.6731
4029,23.4477
4030,5.4655
4031,4.3461
4032,18.7185
4033,20.7635
4034,1.6408
4035,0.3922
4036,2.5736
4037,5.0924
4038,20.7635
4039,28.0881
4040,15.7787
4041,1.1743
4042,0.8012
4043,61.2185
4044,30.4837
4045,8.8239
4046,0.4307
4047,0.1337
4048,0.0
4049,0.0
4050,0.3372
4051,7.7977
4052,19.3576
4053,14.5006
4054,12.839
4055,17.9516
4056,15.0119
4057,19.741
4058,28.8252
4059,40.8033
4060,24.7258
4061,0.2437
4062,0.0512
4063,0.3867
4064,0.4692
4065,2.5736
4066,22.0417
4067,15.3953
4068,46.8843
4069,59.2413
4070,64.9256
4071,73.3284
4072,64.4313
4073,58.4999
4074,70.3627
4075,63.1956
4076,110.7826
4077,98.5155
4078,134.6164
4079,138.1213
4080,155.6881
4081,172.7022
4082,178.7581
4083,182.6397
4084,178.4697
4085,177.6046
4086,172.1254
4087,104.9373
4088,81.819
4089,97.2312
4090,151.0741
4091,178.4697
4092,177.0278
4093,197.6628
4094,192.1779
4095,196.6934
4096,187.9387
4097,183.3021
4098,170.972
4099,159.1486
4100,188.3361
4101,186.4815
4102,197.005
4103,197.3339
4104,198.511
4105,198.4763
4106,198.3552
4107,196.7626
4108,177.6046
4109,145.8322
4110,109.1114
4111,90.8095
4112,76.6816
4113,72.8341
4114,73.5755
4115,88.8829
4116,151.0741
4117,177.6046
4118,185.1567
4119,142.3273
4120,151.9392
4121,160.5905
4122,134.2659
4123,140.5748
4124,177.3162
4125,193.7676
4126,186.0841
4127,188.9985
4128,198.4763
4129,198.6
4130,198.6
4131,198.0436
4132,197.5243
4133,188.9985
4134,187.1439
4135,198.0436
4136,198.6
4137,198.6
4138,197.8359
4139,198.6
4140,198.6
4141,198.6
4142,198.6
4143,198.234
4144,192.0454
4145,193.6351
4146,178.4697
4147,124.452
4148,161.1672
4149,172.4138
4150,189.5284
4151,184.8918
4152,165.7812
4153,153.3811
4154,123.4005
4155,128.3074
4156,186.8789
4157,194.8274
4158,183.0372
4159,168.9533
4160,148.9867
4161,170.1068
4162,172.1254
4163,144.7807
4164,164.9161
4165,138.1213
4166,180.4883
4167,182.1098
4168,186.0841
4169,171.5487
4170,105.2584
4171,98.8366
4172,124.452
4173,151.0741
4174,136.3688
4175,175.5859
4176,189.9258
4177,193.1052
4178,192.0454
4179,186.4815
4180,187.8062
4181,171.2603
4182,138.4718
4183,126.2045
4184,159.1486
4185,183.1696
4186,184.0969
4187,162.8975
4188,163.4742
4189,181.0651
4190,161.1672
4191,181.8449
4192,188.2037
4193,184.3619
4194,146.8837
4195,150.209
4196,171.2603
4197,180.1999
4198,166.358
4199,188.9985
4200,193.1052
4201,182.7722
4202,184.0969
4203,162.3207
4204,191.7805
4205,185.1567
4206,138.8223
4207,141.2758
4208,160.5905
4209,192.8403
4210,168.9533
4211,146.1827
4212,153.0927
4213,134.6164
4214,135.3174
4215,126.555
4216,115.6896
4217,107.8271
4218,110.4322
4219,125.854
4220,159.437
4221,174.4324
4222,179.3348
4223,185.0243
4224,187.6738
4225,170.3952
4226,147.9352
4227,145.1312
4228,103.6529
4229,0.4252
4230,7.3313
4231,67.6442
4232,133.2144
4233,126.2045
4234,107.8271
4235,105.2584
4236,71.1041
4237,49.6028
4238,41.909
4239,62.9485
4240,77.0027
4241,75.3973
4242,65.667
4243,54.5457
4244,61.4656
4245,113.2361
4246,123.05
4247,87.5986
4248,74.7551
4249,79.8925
4250,63.937
4251,60.4771
4252,29.7466
4253,26.061
4254,11.433
4255,1.8273
4256,0.5958
4257,1.7341
4258,9.5701
4259,12.5834
4260,2.1072
4261,1.6408
4262,0.4197
4263,0.4362
4264,0.2382
4265,0.3592
4266,0.4032
4267,12.7112
4268,20.5079
4269,64.9256
4270,89.204
4271,73.5755
4272,105.5794
4273,167.7998
4274,190.7207
4275,181.6418
4276,184.7593
4277,194.0325
4278,176.4511
4279,113.2361
4280,108.4692
4281,90.1673
4282,62.9485
4283,45.0417
4284,54.0514
4285,42.0932
4286,52.5685
4287,60.9713
4288,66.4084
4289,73.5755
4290,74.434
4291,132.1629
4292,185.8191
4293,196.8492
4294,193.2377
4295,191.5155
4296,184.2294
4297,185.5542
4298,185.0243
4299,92.4149
4300,1.2676
4301,9.197
4302,24.7258
4303,17.696
4304,12.0721
4305,5.0924
4306,24.9814
4307,0.4087
4308,0.0
4309,4.3461
4310,4.6259
4311,6.2118
4312,17.8238
4313,23.192
4314,24.9814
4315,40.4347
4316,96.2679
4317,124.8025
4318,121.2975
4319,154.5346
4320,113.2361
4321,181.3534
4322,131.4619
4323,63.4428
4324,136.7193
4325,64.4313
4326,120.246
4327,65.667
4328,53.0628
4329,89.8462
4330,46.6371
4331,15.2675
4332,9.3836
4333,36.9334
4334,41.3561
4335,48.3671
4336,48.12
4337,51.8271
4338,55.0399
4339,100.4421
4340,158.2835
4341,169.5301
4342,182.2423
4343,198.3725
4344,198.6
4345,198.4937
4346,198.6
4347,198.6
4348,198.6
4349,198.6
4350,198.6
4351,177.8929
4352,184.2294
4353,176.7394
4354,124.452
4355,129.7094
4356,129.7094
4357,135.3174
4358,138.4718
4359,158.2835
4360,141.6263
4361,136.7193
4362,121.9985
4363,177.3162
4364,180.1999
4365,175.8743
4366,155.1114
4367,143.3788
4368,134.9669
4369,158.2835
4370,31.4051
4371,30.2994
4372,34.5378
4373,67.1499
4374,49.6028
4375,0.9878
4376,0.0072
4377,21.147
4378,40.8033
4379,59.9828
4380,21.2748
4381,27.5352
4382,33.4321
4383,18.5907
4384,25.5082
4385,77.6449
4386,35.8278
4387,9.7567
4388,0.2382
4389,0.5133
4390,1.6408
4391,37.1177
4392,7.238
4393,0.5353
4394,0.3097
4395,8.2641
4396,12.839
4397,16.5456
4398,45.7788
4399,3.2266
4400,1.3609
4401,7.1447
4402,7.5178
4403,0.4197
4404,0.2052
4405,0.0
4406,20.3801
4407,145.1312
4408,4.9991
4409,0.2987
4410,0.2107
4411,6.0252
4412,0.5408
4413,9.4769
4414,9.1037
4415,0.6178
4416,0.3207
4417,0.3592
4418,0.2822
4419,20.8914
4420,58.0056
4421,54.7928
4422,22.553
4423,0.4252
4424,8.0776
4425,5.5588
4426,5.0924
4427,8.1708
4428,21.5304
4429,33.8007
4430,56.7699
4431,65.1727
4432,52.5685
4433,103.3318
4434,83.4245
4435,85.9932
4436,97.5523
4437,108.4692
4438,125.854
4439,155.3997
4440,168.9533
4441,178.1813
4442,188.866
4443,177.8929
4444,167.7998
4445,186.2165
4446,163.1858
4447,119.1945
4448,99.1577
4449,92.0938
4450,134.6164
4451,177.6046
4452,182.9047
4453,177.6046
4454,180.1999
4455,183.6995
4456,166.9347
4457,140.9253
4458,90.8095
4459,98.1945
4460,101.0842
4461,134.2659
4462,147.9352
4463,145.8322
4464,143.0283
4465,128.3074
4466,147.9352
4467,186.2165
4468,192.1779
4469,196.9531
4470,184.8918
4471,183.6995
4472,183.3021
4473,174.7208
4474,139.1728
4475,109.7536
4476,92.736
4477,78.6082
4478,75.7184
4479,58.4999
4480,109.4325
4481,153.9579
4482,197.5589
4483,194.2975
4484,157.7067
4485,128.3074
4486,32.1422
4487,35.4592
4488,84.7088
4489,49.1085
4490,127.9569
4491,170.6836
4492,151.0741
4493,167.5115
4494,168.665
4495,168.3766
4496,125.153
4497,142.3273
4498,127.9569
4499,163.1858
4500,167.7998
4501,144.0797
4502,182.9047
4503,140.2243
4504,112.8856
4505,67.1499
4506,62.9485
4507,68.3856
4508,63.937
4509,41.909
4510,37.8548
4511,34.7221
4512,31.7736
4513,18.5907
4514,13.7337
4515,5.1857
4516,2.2938
4517,0.5298
4518,0.3757
4519,0.1007
4520,0.3812
4521,0.2657
4522,0.0
4523,0.0
4524,0.0
4525,0.0
4526,0.0
4527,0.2767
4528,2.6669
4529,4.8125
4530,11.0627
4531,22.4251
4532,18.8463
4533,54.7928
4534,84.0666
4535,46.6371
4536,27.1667
4537,79.5714
4538,67.397
4539,39.6976
4540,50.0971
4541,3.4132
4542,0.0
4543,7.6111
4544,10.9694
4545,6.9581
4546,12.4555
4547,0.2272
4548,0.0
4549,5.932
4550,14.7562
4551,16.1622
4552,12.1999
4553,25.3649
4554,51.58
4555,63.937
4556,84.0666
4557,79.5714
4558,108.4692
4559,108.4692
4560,104.2951
4561,89.5251
4562,73.0813
4563,10.6896
4564,27.3509
4565,41.7247
4566,72.587
4567,125.153
4568,113.2361
4569,91.7727
4570,102.6897
4571,106.8638
4572,112.1846
4573,120.246
4574,179.9116
4575,155.9765
4576,194.0325
4577,194.2975
4578,177.6046
4579,186.0841
4580,193.3702
4581,197.4204
4582,197.6628
4583,198.0436
4584,197.6628
4585,194.43
4586,189.5284
4587,196.7453
4588,196.9184
4589,153.3811
4590,181.8449
4591,190.0583
4592,184.4944
4593,160.5905
4594,162.0323
4595,147.9352
4596,138.1213
4597,142.3273
4598,164.9161
4599,181.9774
4600,183.1696
4601,194.6949
4602,187.8062
4603,188.6011
4604,181.9774
4605,187.0114
4606,197.1781
4607,198.1128
4608,196.8319
4609,197.0742
4610,196.9704
4611,181.8449
4612,189.5284
4613,184.0969
4614,181.9774
4615,154.5346
4616,126.555
4617,68.8799
4618,42.2775
4619,51.8271
4620,56.0285
4621,78.2871
4622,142.6778
4623,159.1486
4624,157.9951
4625,159.1486
4626,127.6064
4627,152.516
4628,164.051
4629,182.7722
4630,190.3233
4631,191.648
4632,189.7934
4633,169.8185
4634,147.5847
4635,143.7293
4636,142.6778
4637,177.0278
4638,168.665
4639,49.3557
4640,45.0417
4641,35.6435
4642,17.1847
4643,9.1037
4644,5.0924
4645,23.5755
4646,43.0146
4647,85.351
4648,104.6162
4649,144.7807
4650,118.8441
4651,111.1331
4652,145.4817
4653,180.4883
4654,171.5487
4655,141.2758
4656,183.0372
4657,172.9906
4658,137.0698
4659,93.3782
4660,86.9564
4661,48.8614
4662,16.6735
4663,17.3125
4664,45.5945
4665,74.7551
4666,73.3284
4667,30.8522
4668,23.5755
4669,38.2234
4670,47.1314
4671,63.4428
4672,69.127
4673,59.9828
4674,54.0514
4675,80.2136
4676,96.9101
4677,130.0599
4678,184.6268
4679,193.9001
4680,185.4217
4681,197.0915
4682,197.9224
4683,192.7078
4684,34.9064
4685,36.5649
4686,83.4245
4687,61.9599
4688,43.936
4689,31.4051
4690,52.0742
4691,62.4542
4692,77.3238
4693,112.5351
4694,151.9392
4695,140.2243
4696,143.7293
4697,157.4184
4698,140.2243
4699,146.1827
4700,186.349
4701,191.648
4702,182.2423
4703,125.854
4704,176.4511
4705,184.6268
4706,188.6011
4707,185.6866
4708,183.1696
4709,197.0915
4710,196.9011
4711,182.3748
4712,131.1114
4713,158.2835
4714,108.7903
4715,39.8819
4716,26.9824
4717,27.9038
4718,30.8522
4719,50.3443
4720,80.8558
4721,85.6721
4722,85.9932
4723,143.3788
4724,131.4619
4725,143.3788
4726,120.947
4727,152.8044
4728,198.009
4729,187.0114
4730,195.2248
4731,119.1945
4732,96.589
4733,101.4053
4734,68.3856
4735,46.39
4736,108.4692
4737,84.0666
4738,71.5984
4739,82.7823
4740,108.1481
4741,168.3766
4742,192.0454
4743,192.5753
4744,196.7973
4745,179.0464
4746,141.2758
4747,165.7812
4748,186.4815
4749,196.0197
4750,196.8665
4751,197.8532
4752,196.9531
4753,194.0325
4754,197.4031
4755,198.6
4756,197.7493
4757,195.6222
4758,183.9645
4759,171.5487
4760,173.5673
4761,191.7805
4762,184.7593
4763,163.1858
4764,102.6897
4765,116.0401
4766,141.6263
4767,158.5719
4768,171.5487
4769,188.3361
4770,179.0464
4771,173.2789
4772,188.0712
4773,197.4897
4774,198.0436
4775,196.7107
4776,197.9397
4777,187.6738
4778,44.8574
4779,44.4889
4780,40.9876
4781,58.0056
4782,68.3856
4783,34.9064
4784,36.1963
4785,36.5649
4786,56.5228
4787,81.819
4788,126.2045
4789,160.0137
4790,165.2045
4791,168.3766
4792,173.2789
4793,153.3811
4794,130.7609
4795,144.7807
4796,164.6277
4797,110.0817
4798,109.1114
4799,99.7999
4800,99.4788
4801,111.8341
4802,62.7013
4803,7.9843
4804,45.7788
4805,37.6705
4806,0.6013
4807,0.0897
4808,0.2107
4809,0.3592
4810,24.4702
4811,11.9443
4812,0.5353
4813,0.4307
4814,0.1942
4815,0.0
4816,0.0
4817,6.9581
4818,57.7585
4819,96.589
4820,2.2005
4821,0.0
4822,0.5243
4823,49.3557
4824,108.4692
4825,166.9347
4826,43.5675
4827,0.1282
4828,20.6357
4829,32.695
4830,44.3046
4831,45.0417
4832,39.5133
4833,36.012
4834,22.8086
4835,12.839
4836,24.4702
4837,11.3052
4838,0.4032
4839,0.4197
4840,15.9066
4841,23.9589
4842,18.9741
4843,14.7562
4844,27.9038
4845,28.6409
4846,28.8252
4847,45.226
4848,59.2413
4849,21.2748
4850,6.4917
4851,27.7195
4852,7.7044
4853,6.2118
4854,0.3537
4855,1.5475
4856,18.9741
4857,17.9516
4858,34.5378
4859,35.0906
4860,15.2675
4861,13.3503
4862,19.3576
4863,10.0366
4864,5.932
4865,2.2938
4866,0.5188
4867,3.0401
4868,79.2503
4869,108.4692
4870,74.434
4871,55.0399
4872,68.8799
4873,105.9005
4874,119.8955
4875,166.6463
4876,185.5542
4877,143.3788
4878,109.7536
4879,81.4979
4880,8.6373
4881,5.1857
4882,1.5475
4883,8.4507
4884,26.061
4885,39.8819
4886,67.1499
4887,86.6353
4888,87.9197
4889,74.434
4890,54.2985
4891,45.7788
4892,86.9564
4893,125.153
4894,145.8322
4895,163.4742
4896,143.7293
4897,138.1213
4898,131.4619
4899,142.6778
4900,124.8025
4901,89.8462
4902,110.0817
4903,54.7928
4904,33.8007
4905,23.8311
4906,18.8463
4907,10.503
4908,16.9291
4909,28.2723
4910,44.8574
4911,68.1384
4912,65.9142
4913,53.31
4914,60.2299
4915,98.8366
4916,77.6449
4917,66.4084
4918,127.6064
4919,132.8639
4920,169.2417
4921,147.5847
4922,115.3391
4923,94.0203
4924,74.1129
4925,82.1401
4926,97.8734
4927,72.587
4928,60.4771
4929,37.8548
4930,35.2749
4931,27.1667
4932,41.1718
4933,54.0514
4934,67.8913
4935,72.587
4936,85.0299
4937,65.9142
4938,59.2413
4939,99.1577
4940,134.9669
4941,144.7807
4942,167.5115
4943,177.0278
4944,164.9161
4945,136.0183
4946,40.4347
4947,30.8522
4948,67.8913
4949,164.9161
4950,187.4088
4951,82.7823
4952,63.937
4953,37.1177
4954,23.3198
4955,19.1019
4956,28.0881
4957,45.226
4958,61.9599
4959,60.2299
4960,93.6992
4961,80.2136
4962,68.1384
4963,79.5714
4964,113.5866
4965,94.6625
4966,88.8829
4967,143.7293
4968,144.7807
4969,124.452
4970,77.3238
4971,104.9373
4972,133.9154
4973,10.1299
4974,52.8157
4975,41.5404
4976,9.1037
4977,44.8574
4978,61.4656
4979,113.5866
4980,141.9768
4981,114.2876
4982,108.1481
4983,105.5794
4984,114.9886
4985,120.246
4986,124.8025
4987,154.2462
4988,175.5859
4989,197.23
4990,197.7839
4991,197.005
4992,195.6222
4993,191.2506
4994,197.9224
4995,198.6
4996,197.005
4997,196.5496
4998,191.2506
4999,191.648
5000,188.7336
5001,179.9116
5002,159.7253
5003,94.3414
5004,80.8558
5005,78.2871
5006,78.2871
5007,96.2679
5008,85.9932
5009,91.1305
5010,74.7551
5011,124.452
5012,157.9951
5013,168.665
5014,189.5284
5015,189.7934
5016,170.6836
5017,121.9985
5018,108.1481
5019,87.9197
5020,123.751
5021,185.1567
5022,161.744
5023,176.1627
5024,154.823
5025,171.8371
5026,124.1015
5027,59.2413
5028,55.0399
5029,28.4566
5030,9.9433
5031,6.585
5032,6.0252
5033,47.1314
5034,167.2231
5035,93.0571
5036,54.7928
5037,51.58
5038,54.2985
5039,52.5685
5040,48.8614
5041,36.012
5042,30.668
5043,23.8311
5044,3.1334
5045,0.6068
5046,0.5408
5047,38.2234
5048,98.1945
5049,105.9005
5050,61.7128
5051,22.0417
5052,8.1708
5053,0.3097
5054,9.3836
5055,0.4692
5056,0.4252
5057,4.0662
5058,15.1397
5059,47.8728
5060,51.58
5061,83.1034
5062,63.4428
5063,30.4837
5064,24.8536
5065,29.378
5066,43.936
5067,38.4077
5068,19.1019
5069,0.5518
5070,18.8463
5071,7.3313
5072,1.1743
5073,3.3199
5074,0.1062
5075,0.5133
5076,5.279
5077,108.4692
5078,45.7788
5079,6.2118
5080,1.8273
5081,0.2877
5082,7.9843
5083,27.1667
5084,22.8086
5085,22.6808
5086,1.7341
5087,9.7567
5088,4.9991
5089,23.8311
5090,26.6138
5091,40.2504
5092,33.2479
5093,15.2675
5094,9.0104
5095,17.4403
5096,18.8463
5097,11.8165
5098,16.8013
5099,7.9843
5100,6.585
5101,18.2072
5102,28.0881
5103,46.6371
5104,70.3627
5105,55.0399
5106,56.5228
5107,53.8042
5108,113.2361
5109,104.6162
5110,75.0762
5111,94.3414
5112,96.2679
5113,153.0927
5114,139.5233
5115,102.0475
5116,88.8829
5117,112.8856
5118,113.2361
5119,77.966
5120,102.0475
5121,81.819
5122,72.587
5123,96.589
5124,64.6785
5125,33.985
5126,29.9308
5127,17.0569
5128,30.2994
5129,26.9824
5130,44.1203
5131,86.6353
5132,98.5155
5133,96.9101
5134,144.7807
5135,157.9951
5136,120.947
5137,107.1849
5138,172.4138
5139,129.3589
5140,137.4203
5141,91.1305
5142,97.5523
5143,41.5404
5144,85.351
5145,39.8819
5146,4.1595
5147,14.7562
5148,32.1422
5149,17.9516
5150,27.7195
5151,24.0867
5152,23.5755
5153,23.192
5154,24.4702
5155,63.4428
5156,70.857
5157,96.2679
5158,140.2243
5159,170.1068
5160,173.5673
5161,188.3361
5162,192.0454
5163,181.9774
5164,167.7998
5165,72.587
5166,93.0571
5167,15.6509
5168,3.5065
5169,18.5907
5170,29.5623
5171,42.8303
5172,34.1692
5173,42.6461
5174,41.1718
5175,45.226
5176,54.2985
5177,41.5404
5178,42.8303
5179,79.2503
5180,72.8341
5181,95.6258
5182,142.3273
5183,185.1567
5184,149.3372
5185,130.7609
5186,114.9886
5187,145.4817
5188,191.1181
5189,185.8191
5190,145.4817
5191,81.1769
5192,26.7981
5193,7.238
5194,32.695
5195,19.3576
5196,15.1397
5197,7.5178
5198,0.0072
5199,0.4307
5200,0.1337
5201,0.1942
5202,12.5834
5203,9.9433
5204,85.9932
5205,131.4619
5206,163.4742
5207,141.9768
5208,93.6992
5209,82.4612
5210,75.3973
5211,58.0056
5212,48.3671
5213,38.0391
5214,19.8688
5215,15.5231
5216,14.3728
5217,7.3313
5218,9.3836
5219,51.8271
5220,43.3832
5221,48.6143
5222,52.0742
5223,76.0395
5224,71.1041
5225,57.2642
5226,40.9876
5227,40.9876
5228,72.8341
5229,95.3047
5230,23.192
5231,95.3047
5232,171.5487
5233,155.1114
5234,85.9932
5235,0.5683
5236,11.8165
5237,8.7306
5238,0.4472
5239,0.0237
5240,0.2052
5241,8.2641
5242,21.5304
5243,8.4507
5244,16.5456
5245,16.6735
5246,24.2146
5247,50.8385
5248,84.3877
5249,67.1499
5250,94.0203
5251,109.4325
5252,146.1827
5253,168.3766
5254,169.5301
5255,122.6995
5256,120.5965
5257,148.9867
5258,177.8929
5259,155.1114
5260,131.1114
5261,140.5748
5262,155.1114
5263,123.05
5264,92.736
5265,86.6353
5266,73.3284
5267,76.0395
5268,100.121
5269,158.5719
5270,186.349
5271,161.4556
5272,163.4742
5273,170.972
5274,114.9886
5275,121.2975
5276,99.7999
5277,120.5965
5278,147.2342
5279,169.5301
5280,153.3811
5281,161.1672
5282,83.7455
5283,186.4815
5284,196.8665
5285,172.9906
5286,125.854
5287,56.7699
5288,68.1384
5289,47.3786
5290,23.9589
5291,4.5327
5292,0.0
5293,0.0127
5294,0.2877
5295,29.378
5296,28.4566
5297,22.9364
5298,41.3561
5299,31.2208
5300,0.1942
5301,0.5518
5302,51.0857
5303,115.3391
5304,145.1312
5305,131.8124
5306,12.7112
5307,31.7736
5308,6.3051
5309,0.0
5310,4.9991
5311,85.0299
5312,124.1015
5313,55.7814
5314,24.8536
5315,0.5463
5316,0.2217
5317,23.5755
5318,14.6284
5319,6.3984
5320,0.0237
5321,0.4417
5322,6.3984
5323,11.1774
5324,16.4178
5325,12.4555
5326,12.839
5327,5.1857
5328,14.6284
5329,59.7356
5330,102.0475
5331,90.4884
5332,75.3973
5333,40.8033
5334,32.3265
5335,39.6976
5336,23.7033
5337,5.1857
5338,17.8238
5339,0.2822
5340,3.6931
5341,7.9843
5342,2.5736
5343,20.6357
5344,18.2072
5345,26.061
5346,44.3046
5347,56.2756
5348,111.4836
5349,104.9373
5350,98.1945
5351,54.7928
5352,40.4347
5353,39.5133
5354,32.695
5355,41.3561
5356,30.2994
5357,49.6028
5358,63.1956
5359,23.192
5360,5.4655
5361,0.6178
5362,3.5065
5363,4.4394
5364,0.5958
5365,23.5755
5366,11.433
5367,7.891
5368,9.9433
5369,10.6896
5370,8.8239
5371,10.503
5372,18.4629
5373,23.5755
5374,50.0971
5375,85.6721
5376,105.2584
5377,90.1673
5378,109.1114
5379,115.6896
5380,133.9154
5381,107.8271
5382,110.0817
5383,84.0666
5384,70.6099
5385,77.6449
5386,72.3398
5387,90.4884
5388,111.8341
5389,66.6556
5390,52.3214
5391,44.6731
5392,24.7258
5393,23.5755
5394,35.6435
5395,76.6816
5396,91.7727
5397,133.2144
5398,111.4836
5399,114.6381
5400,98.1945
5401,130.7609
5402,160.0137
5403,115.3391
5404,72.587
5405,23.192
5406,0.0
5407,0.0
5408,103.0108
5409,105.2584
5410,144.0797
5411,129.7094
5412,111.1331
5413,65.667
5414,45.4102
5415,39.8819
5416,32.3265
5417,23.192
5418,10.9694
5419,16.6735
5420,89.204
5421,84.3877
5422,81.1769
5423,74.434
5424,64.9256
5425,52.8157
5426,52.5685
5427,97.2312
5428,90.8095
5429,102.6897
5430,118.1431
5431,47.8728
5432,39.3291
5433,45.0417
5434,34.3535
5435,19.6132
5436,17.696
5437,20.8914
5438,32.1422
5439,41.3561
5440,40.2504
5441,39.8819
5442,32.5107
5443,51.8271
5444,87.9197
5445,103.6529
5446,122.6995
5447,162.0323
5448,162.6091
5449,136.7193
5450,146.1827
5451,147.9352
5452,178.7581
5453,151.9392
5454,145.1312
5455,117.0916
5456,92.736
5457,70.857
5458,61.2185
5459,65.1727
5460,61.4656
5461,41.3561
5462,46.8843
5463,59.4885
5464,80.2136
5465,75.0762
5466,90.4884
5467,134.6164
5468,146.8837
5469,161.1672
5470,149.9206
5471,161.744
5472,191.5155
5473,180.4883
5474,181.3534
5475,169.5301
5476,58.0056
5477,9.7567
5478,10.6896
5479,18.0794
5480,0.0457
5481,0.0
5482,0.3207
5483,0.0622
5484,0.0512
5485,13.2224
5486,19.2298
5487,21.147
5488,15.0119
5489,5.0924
5490,0.0567
5491,10.503
5492,28.6409
5493,78.9292
5494,161.744
5495,189.3959
5496,169.2417
5497,121.2975
5498,0.1612
5499,6.585
5500,78.9292
5501,83.7455
5502,59.4885
5503,101.7264
5504,127.6064
5505,189.9258
5506,178.1813
5507,152.2276
5508,89.204
5509,39.8819
5510,44.6731
5511,107.8271
5512,80.2136
5513,82.4612
5514,96.2679
5515,86.9564
5516,107.506
5517,97.5523
5518,183.5671
5519,147.5847
5520,183.1696
5521,156.5532
5522,114.6381
5523,134.6164
5524,66.9027
5525,58.0056
5526,119.545
5527,92.0938
5528,19.8688
5529,63.4428
5530,84.0666
5531,72.587
5532,109.4325
5533,61.9599
5534,36.012
5535,27.3509
5536,23.5755
5537,7.1447
5538,0.2052
5539,0.0842
5540,0.0842
5541,0.5573
5542,41.5404
5543,92.0938
5544,73.8227
5545,59.9828
5546,90.4884
5547,150.7857
5548,150.7857
5549,179.3348
5550,146.5332
5551,50.3443
5552,33.0636
5553,22.553
5554,40.619
5555,50.3443
5556,59.9828
5557,82.1401
5558,84.0666
5559,96.2679
5560,101.7264
5561,85.6721
5562,43.0146
5563,45.9631
5564,119.1945
5565,115.6896
5566,119.8955
5567,151.3625
5568,182.3748
5569,195.4898
5570,196.6761
5571,196.9531
5572,188.4686
5573,196.78
5574,168.9533
5575,112.5351
5576,165.4928
5577,168.0882
5578,151.0741
5579,131.4619
5580,109.7536
5581,151.6509
5582,162.3207
5583,160.3021
5584,147.5847
5585,32.5107
5586,42.6461
5587,63.937
5588,108.7903
5589,171.5487
5590,167.5115
5591,170.972
5592,160.3021
5593,177.3162
5594,182.2423
5595,195.0923
5596,197.7493
5597,197.8878
5598,196.1521
5599,137.0698
5600,116.7411
5601,142.3273
5602,168.9533
5603,165.7812
5604,171.2603
5605,185.1567
5606,192.8403
5607,198.6
5608,197.8186
5609,197.5589
5610,187.6738
5611,188.6011
5612,181.0651
5613,159.1486
5614,158.5719
5615,142.6778
5616,182.2423
5617,138.8223
5618,111.4836
5619,197.7147
5620,196.9358
5621,198.1128
5622,198.6
5623,198.6
5624,198.6
5625,165.4928
5626,173.8557
5627,160.8788
5628,136.3688
5629,107.506
5630,71.5984
5631,54.5457
5632,44.1203
5633,21.4026
5634,10.5963
5635,6.0252
5636,10.503
5637,5.5588
5638,6.585
5639,22.8086
5640,25.6924
5641,21.0192
5642,30.668
5643,19.9966
5644,16.29
5645,0.2437
5646,0.0
5647,0.0
5648,0.0677
5649,0.0
5650,0.0
5651,0.1282
5652,0.2877
5653,0.2602
5654,0.4087
5655,0.4967
5656,0.3372
5657,0.2712
5658,3.7864
5659,47.8728
5660,94.3414
5661,128.3074
5662,126.2045
5663,71.3513
5664,76.6816
5665,108.7903
5666,61.9599
5667,102.0475
5668,74.434
5669,93.6992
5670,105.9005
5671,72.8341
5672,41.7247
5673,21.6582
5674,24.2146
5675,40.9876
5676,57.0171
5677,45.4102
5678,33.2479
5679,21.147
5680,16.8013
5681,8.9171
5682,22.2973
5683,67.6442
5684,119.8955
5685,107.1849
5686,134.6164
5687,146.5332
5688,165.7812
5689,175.0092
5690,155.9765
5691,110.7826
5692,68.1384
5693,86.9564
5694,90.4884
5695,40.619
5696,14.6284
5697,20.1245
